측정소명,1시,2시,3시,4시,5시,6시,7시,8시,9시,10시,11시,12시,13시,14시,15시,16시,17시,18시,19시,20시,21시,22시,23시,24시
[광주 광산구]오선동,8,8,8,9,18,11,12,13,12,16,14,15,25,22,21,12,15,31,27,27,35,37,42,31
[광주 광산구]우산동(광주),7,12,7,6,6,5,9,4,10,16,13,10,19,22,17,11,14,22,19,23,31,31,36,35
[광주 광산구]평동,14,8,9,10,8,9,13,9,8,21,23,21,19,26,21,15,18,33,29,34,41,42,43,46
[광주 남구]노대동,10,13,9,6,5,7,8,6,6,13,14,22,16,22,21,18,13,18,28,30,31,32,30,25
[광주 남구]주월동,11,11,9,7,6,8,9,8,7,-,-,19,20,23,17,15,11,16,31,31,34,32,36,34
[광주 동구]서석동,8,10,9,5,4,6,8,6,4,6,15,13,14,22,25,19,9,15,30,27,34,32,33,37
[광주 북구]건국동,8,8,8,7,6,6,6,9,8,10,15,15,21,25,15,10,13,14,25,25,31,35,37,36
[광주 북구]두암동,14,10,7,8,9,9,11,12,11,15,12,-,12,21,20,18,9,12,29,24,31,29,37,37
[광주 북구]일곡동,12,13,9,5,7,8,9,6,13,10,12,14,15,25,19,13,14,12,24,26,31,33,34,31
[광주 서구]농성동,9,10,8,6,5,5,8,8,7,11,13,14,16,16,16,20,11,16,25,21,27,32,32,31
[광주 서구]유촌동,8,20,5,4,7,9,10,8,15,18,22,19,24,27,23,24,22,23,27,29,29,37,31,36
