측정소명,1시,2시,3시,4시,5시,6시,7시,8시,9시,10시,11시,12시,13시,14시,15시,16시,17시,18시,19시,20시,21시,22시,23시,24시
[광주 광산구]오선동,29,18,18,18,20,19,16,13,14,11,11,8,8,6,9,9,6,6,8,9,5,6,5,4
[광주 광산구]우산동(광주),24,27,17,19,16,14,12,13,14,13,7,7,9,7,6,5,6,5,6,6,4,5,8,6
[광주 광산구]평동,27,21,19,20,18,19,11,15,8,9,14,8,10,13,8,8,9,10,11,8,8,7,5,6
[광주 남구]노대동,22,19,17,16,15,15,11,14,12,14,12,10,5,3,4,5,6,5,4,5,5,7,6,5
[광주 남구]주월동,27,18,18,16,19,17,13,14,14,11,15,12,12,8,10,8,7,6,6,6,7,6,5,5
[광주 동구]서석동,25,21,17,15,16,12,16,9,11,10,11,8,12,7,5,4,6,5,7,7,9,8,6,8
[광주 북구]건국동,18,16,13,14,15,12,10,16,11,8,7,5,5,6,8,6,5,6,3,6,6,3,3,4
[광주 북구]두암동,29,28,20,16,17,14,7,15,18,10,10,9,12,9,6,6,8,8,7,6,8,8,8,9
[광주 북구]일곡동,22,25,18,20,19,19,16,16,15,13,10,10,9,9,9,6,6,7,14,9,7,6,6,6
[광주 서구]농성동,24,17,19,18,12,10,11,11,9,11,9,6,5,4,2,1,3,2,1,2,4,2,2,5
[광주 서구]유촌동,21,24,23,20,20,16,12,12,9,10,10,9,10,7,9,7,6,7,6,6,5,2,3,6
