측정소명,1시,2시,3시,4시,5시,6시,7시,8시,9시,10시,11시,12시,13시,14시,15시,16시,17시,18시,19시,20시,21시,22시,23시,24시
[광주 광산구]오선동,69,68,66,66,66,66,56,43,35,39,31,23,39,38,44,48,32,38,30,27,27,23,24,21
[광주 광산구]우산동(광주),67,77,67,68,65,63,59,45,33,23,27,14,28,34,42,38,32,31,36,27,26,23,26,24
[광주 광산구]평동,72,71,71,68,70,68,64,44,33,32,32,23,27,41,48,42,31,31,29,28,28,28,26,26
[광주 남구]노대동,63,59,56,65,63,60,59,54,36,32,35,27,26,40,39,42,34,30,33,28,24,27,25,25
[광주 남구]주월동,66,63,69,65,62,63,57,52,40,29,37,26,32,38,39,52,32,33,31,29,27,23,26,19
[광주 동구]서석동,61,55,55,60,55,55,53,49,43,26,28,24,26,-,35,36,26,22,19,21,23,21,19,20
[광주 북구]건국동,61,62,57,59,59,59,49,39,36,28,19,-,29,33,42,51,23,44,19,20,20,23,17,18
[광주 북구]두암동,61,70,66,68,63,59,53,49,45,33,23,23,32,34,36,44,24,20,22,28,26,21,21,22
[광주 북구]일곡동,62,65,69,61,61,56,57,50,39,28,30,31,34,34,41,35,23,21,26,23,26,24,26,23
[광주 서구]농성동,55,55,57,58,54,50,52,40,28,31,29,19,25,28,39,45,28,29,29,23,21,23,21,21
[광주 서구]유촌동,69,77,69,62,62,64,53,43,36,28,31,21,31,39,38,29,37,33,36,27,26,23,21,22
