측정소명,1시,2시,3시,4시,5시,6시,7시,8시,9시,10시,11시,12시,13시,14시,15시,16시,17시,18시,19시,20시,21시,22시,23시,24시
[광주 광산구]오선동,37,37,34,33,34,36,40,43,45,55,59,42,43,33,30,27,29,29,40,41,43,41,42,40
[광주 광산구]우산동(광주),37,47,35,39,37,38,39,39,43,42,-,53,41,32,24,20,30,31,39,33,35,37,40,41
[광주 광산구]평동,39,38,36,45,40,38,48,42,48,56,68,62,-,-,38,29,37,40,44,38,40,39,47,45
[광주 남구]노대동,31,30,31,29,33,35,34,39,41,46,48,51,53,46,34,29,34,33,30,41,34,36,38,37
[광주 남구]주월동,33,33,35,33,37,32,40,40,45,47,48,58,50,33,27,28,33,27,33,41,36,38,40,49
[광주 동구]서석동,40,33,36,31,31,34,36,45,51,46,51,57,51,39,32,30,36,33,35,48,40,40,39,42
[광주 북구]건국동,36,39,36,33,30,31,30,34,36,39,44,45,41,35,32,26,34,33,34,33,35,39,35,37
[광주 북구]두암동,40,43,33,37,34,34,36,33,38,48,48,55,48,32,18,27,30,31,25,34,41,39,42,43
[광주 북구]일곡동,32,30,33,32,36,33,34,39,37,41,39,42,37,33,26,29,30,31,31,37,37,36,38,37
[광주 서구]농성동,28,31,29,31,34,37,34,37,36,44,50,48,37,35,31,-,-,28,25,35,35,37,39,41
[광주 서구]유촌동,35,44,36,35,32,39,38,40,42,48,48,50,45,32,27,32,30,32,41,37,43,43,45,45
