측정소명,1시,2시,3시,4시,5시,6시,7시,8시,9시,10시,11시,12시,13시,14시,15시,16시,17시,18시,19시,20시,21시,22시,23시,24시
[광주 광산구]오선동,45,55,47,48,48,49,53,47,56,50,47,47,53,48,43,50,48,47,49,52,51,56,50,50
[광주 광산구]우산동(광주),57,66,64,48,45,51,44,49,50,58,47,53,48,43,42,45,44,44,48,41,48,52,58,55
[광주 광산구]평동,67,57,56,56,53,50,55,60,75,73,62,60,53,47,67,52,59,55,62,52,65,58,64,59
[광주 남구]노대동,31,31,30,31,28,31,34,41,38,52,58,60,41,40,51,52,45,47,40,44,46,47,51,65
[광주 남구]주월동,50,43,37,30,31,37,33,43,63,51,52,52,50,42,45,50,47,43,42,46,42,45,50,62
[광주 동구]서석동,32,30,27,29,30,34,36,42,52,57,53,48,-,-,39,47,55,42,43,41,41,48,47,59
[광주 북구]건국동,47,50,50,44,39,39,39,39,41,43,47,44,38,43,40,43,38,42,41,41,39,46,46,54
[광주 북구]두암동,42,44,46,38,38,40,38,41,53,49,45,-,45,43,43,44,46,48,43,45,44,43,50,54
[광주 북구]일곡동,43,44,46,43,40,40,33,36,29,39,42,44,44,45,46,51,42,42,45,46,44,45,39,58
[광주 서구]농성동,50,50,48,54,37,35,52,48,54,55,53,45,48,41,42,46,41,39,41,43,43,47,54,57
[광주 서구]유촌동,64,64,61,55,48,43,43,50,73,65,54,50,44,44,48,46,43,45,43,41,46,44,52,55
