측정소명,1시,2시,3시,4시,5시,6시,7시,8시,9시,10시,11시,12시,13시,14시,15시,16시,17시,18시,19시,20시,21시,22시,23시,24시
[광주 광산구]오선동,21,26,20,23,26,24,23,24,25,27,27,30,29,27,32,36,37,46,43,42,41,43,46,52
[광주 광산구]우산동(광주),16,17,20,19,21,18,21,21,25,21,28,27,23,25,30,34,36,39,37,36,42,45,40,44
[광주 광산구]평동,17,23,19,23,20,21,22,19,29,32,38,39,30,30,36,39,40,41,41,44,48,48,41,50
[광주 남구]노대동,15,14,16,22,14,21,20,21,25,25,25,28,32,34,38,35,33,30,33,28,30,25,33,32
[광주 남구]주월동,20,19,20,20,25,19,22,23,26,25,27,32,30,29,36,42,38,36,35,39,39,40,48,40
[광주 동구]서석동,16,13,16,17,19,15,14,20,18,26,25,27,24,26,31,36,33,29,30,27,34,38,33,31
[광주 북구]건국동,14,18,17,17,17,16,12,14,17,17,18,15,16,21,24,22,30,33,30,35,35,36,41,44
[광주 북구]두암동,18,15,18,16,14,17,16,20,17,22,22,20,22,23,29,43,35,30,29,37,41,39,43,36
[광주 북구]일곡동,15,17,21,17,22,20,14,20,20,20,21,20,23,23,26,33,37,36,38,34,38,38,46,48
[광주 서구]농성동,13,18,15,14,16,16,16,13,16,-,22,24,18,21,22,31,32,26,24,22,24,35,32,37
[광주 서구]유촌동,18,18,19,18,17,21,18,20,18,23,22,20,23,27,30,37,40,31,34,40,35,39,40,42
