측정소명,1시,2시,3시,4시,5시,6시,7시,8시,9시,10시,11시,12시,13시,14시,15시,16시,17시,18시,19시,20시,21시,22시,23시,24시
[광주 광산구]오선동,52,52,53,55,50,48,42,42,49,55,50,48,46,27,20,15,16,19,25,23,26,27,30,27
[광주 광산구]우산동(광주),62,69,53,52,54,45,47,51,52,53,50,49,46,26,15,15,18,19,21,23,25,27,23,28
[광주 광산구]평동,72,63,63,60,54,60,58,61,54,57,54,51,50,38,24,17,17,23,28,29,33,32,24,31
[광주 남구]노대동,43,42,41,43,43,41,45,43,48,50,48,56,53,38,23,20,15,13,23,25,38,45,43,30
[광주 남구]주월동,52,46,50,50,52,51,55,49,48,47,51,55,47,44,25,13,12,16,-,25,29,29,30,38
[광주 동구]서석동,39,39,33,34,37,36,37,38,36,42,52,46,45,38,21,8,17,13,18,27,24,26,27,21
[광주 북구]건국동,49,45,44,40,37,34,38,36,45,43,43,46,42,38,18,14,11,17,22,21,20,24,24,24
[광주 북구]두암동,55,54,50,44,42,38,42,39,50,47,42,42,42,39,17,14,20,13,23,25,23,28,28,27
[광주 북구]일곡동,45,49,46,45,46,41,35,38,43,43,52,46,42,43,28,14,17,14,28,23,22,23,21,25
[광주 서구]농성동,56,55,60,64,55,49,48,50,52,55,59,51,48,39,16,12,10,16,22,21,22,25,27,26
[광주 서구]유촌동,65,55,64,56,51,41,48,46,63,54,51,46,48,39,25,13,14,14,26,33,27,29,27,40
