측정소명,1시,2시,3시,4시,5시,6시,7시,8시,9시,10시,11시,12시,13시,14시,15시,16시,17시,18시,19시,20시,21시,22시,23시,24시
[광주 광산구]오선동,22,23,20,18,19,19,16,20,21,26,30,24,16,18,14,14,16,14,13,15,19,21,21,17
[광주 광산구]우산동(광주),15,25,17,16,16,17,24,19,17,25,28,24,20,13,12,11,11,10,8,12,12,17,20,20
[광주 광산구]평동,16,18,20,18,12,15,16,15,24,30,29,27,17,17,19,14,14,11,12,22,13,16,26,22
[광주 남구]노대동,16,12,14,15,13,12,15,12,13,18,18,14,19,19,19,13,14,11,10,20,13,13,10,12
[광주 남구]주월동,17,19,20,17,16,18,16,23,22,26,23,27,24,21,19,20,16,16,14,20,19,19,21,22
[광주 동구]서석동,15,12,14,15,14,16,16,15,19,19,24,27,23,18,22,14,17,16,16,13,19,13,21,16
[광주 북구]건국동,14,12,15,15,14,12,17,12,18,18,19,21,15,12,11,7,8,8,7,14,12,13,16,17
[광주 북구]두암동,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
[광주 북구]일곡동,14,15,15,16,19,15,18,16,19,16,22,25,21,19,17,13,16,12,14,21,15,15,15,18
[광주 서구]농성동,10,16,17,14,15,14,18,16,14,23,27,21,19,16,14,9,10,9,7,8,18,11,18,13
[광주 서구]유촌동,19,23,16,15,16,15,17,23,24,25,30,26,23,18,17,10,6,16,13,20,14,17,17,18
