측정소명,1시,2시,3시,4시,5시,6시,7시,8시,9시,10시,11시,12시,13시,14시,15시,16시,17시,18시,19시,20시,21시,22시,23시,24시
[광주 광산구]오선동,21,19,15,23,20,22,18,20,21,26,28,33,44,69,69,52,34,20,18,23,16,19,20,19
[광주 광산구]우산동(광주),20,28,21,21,20,16,21,19,22,26,27,29,40,63,67,51,30,18,16,14,19,18,20,26
[광주 광산구]평동,21,18,22,25,18,23,18,20,25,26,28,27,46,76,75,52,29,25,13,20,17,15,16,16
[광주 남구]노대동,14,17,16,13,20,19,20,20,18,20,26,34,46,61,62,54,38,20,15,14,11,16,15,18
[광주 남구]주월동,21,17,22,21,19,24,20,24,24,26,27,39,53,62,69,57,39,21,21,18,20,18,18,17
[광주 동구]서석동,17,19,12,15,14,15,15,13,18,20,28,41,47,59,70,59,42,27,19,11,16,13,15,17
[광주 북구]건국동,14,16,17,16,17,17,15,14,16,18,22,24,37,59,62,43,29,20,13,13,12,17,15,18
[광주 북구]두암동,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
[광주 북구]일곡동,16,16,16,15,13,16,14,22,22,22,24,36,46,58,64,48,35,22,17,17,19,16,17,12
[광주 서구]농성동,13,14,19,16,16,17,23,21,18,22,27,33,45,58,57,56,32,17,14,14,10,12,16,13
[광주 서구]유촌동,16,23,21,22,19,21,3,16,33,22,24,31,42,69,70,53,34,24,16,16,15,13,18,16
