측정소명,1시,2시,3시,4시,5시,6시,7시,8시,9시,10시,11시,12시,13시,14시,15시,16시,17시,18시,19시,20시,21시,22시,23시,24시
[광주 광산구]오선동,54,53,51,56,58,54,52,50,50,54,53,48,45,51,43,43,42,46,39,38,34,41,41,43
[광주 광산구]우산동(광주),57,63,57,56,56,49,48,44,44,47,55,48,40,39,41,-,36,41,31,37,31,40,44,46
[광주 광산구]평동,65,72,69,66,60,57,48,44,46,55,52,56,-,52,48,44,52,47,47,48,44,48,48,55
[광주 남구]노대동,57,54,59,65,63,48,47,42,42,49,46,50,43,48,44,45,40,49,49,40,39,40,35,37
[광주 남구]주월동,56,59,60,61,54,45,46,47,47,48,44,47,50,50,46,45,40,41,43,36,39,45,45,49
[광주 동구]서석동,62,62,61,65,49,51,47,41,45,50,50,45,48,49,46,44,40,41,42,41,37,37,40,45
[광주 북구]건국동,54,57,56,48,52,52,49,48,47,58,62,48,39,43,45,38,41,45,42,37,32,36,35,37
[광주 북구]두암동,66,61,60,62,48,45,55,50,48,48,54,50,48,49,51,46,41,37,42,34,39,37,39,41
[광주 북구]일곡동,57,58,54,56,56,50,54,45,49,48,54,60,53,48,45,43,37,37,41,38,36,36,35,32
[광주 서구]농성동,57,58,61,67,51,40,47,45,47,49,47,52,46,46,48,42,38,42,35,36,31,38,37,37
[광주 서구]유촌동,58,56,61,63,50,49,49,50,45,39,49,53,47,43,42,39,42,48,43,37,35,38,48,46
