측정소명,1시,2시,3시,4시,5시,6시,7시,8시,9시,10시,11시,12시,13시,14시,15시,16시,17시,18시,19시,20시,21시,22시,23시,24시
[광주 광산구]오선동,23,25,22,18,22,26,38,46,47,48,46,44,-,37,28,27,27,28,29,40,36,31,31,38
[광주 광산구]우산동(광주),15,26,16,17,15,18,34,41,45,50,46,42,40,34,26,-,28,23,25,27,30,25,23,16
[광주 광산구]평동,23,20,19,17,19,22,33,35,45,49,51,48,39,39,33,26,31,27,32,38,31,26,24,22
[광주 남구]노대동,21,19,16,17,22,21,22,38,44,41,45,39,29,29,25,26,26,17,19,25,29,24,20,13
[광주 남구]주월동,23,21,16,16,20,19,27,38,42,48,47,41,34,28,28,25,21,22,24,32,32,26,21,14
[광주 동구]서석동,18,14,14,12,18,15,22,34,41,39,30,27,25,27,19,19,20,19,14,22,21,20,16,14
[광주 북구]건국동,13,27,11,11,10,19,34,39,36,36,-,30,26,24,25,21,18,16,18,21,26,18,13,11
[광주 북구]두암동,17,15,17,18,20,19,32,40,44,40,38,33,24,25,18,18,21,18,20,20,24,26,24,14
[광주 북구]일곡동,13,15,15,16,19,21,34,42,38,37,30,28,23,25,18,15,24,19,25,27,26,26,22,19
[광주 서구]농성동,15,18,14,14,11,12,25,37,43,47,41,32,35,28,27,17,19,16,14,17,26,19,13,11
[광주 서구]유촌동,19,23,17,15,14,16,34,39,43,42,40,38,37,37,25,21,15,22,24,28,29,23,22,14
