측정소명,1시,2시,3시,4시,5시,6시,7시,8시,9시,10시,11시,12시,13시,14시,15시,16시,17시,18시,19시,20시,21시,22시,23시,24시
[광주 광산구]오선동,33,39,36,38,31,40,34,40,48,49,50,47,38,35,29,27,24,28,37,45,48,54,58,57
[광주 광산구]우산동(광주),36,43,30,35,38,33,14,23,30,32,49,54,42,31,24,21,26,28,36,42,53,56,58,61
[광주 광산구]평동,40,35,40,43,39,35,20,22,27,43,51,60,44,33,30,28,30,36,44,54,60,68,64,77
[광주 남구]노대동,33,37,34,34,30,28,30,38,38,40,49,57,49,37,32,20,19,21,37,39,43,43,42,42
[광주 남구]주월동,39,38,40,35,35,33,37,36,37,45,49,56,55,40,32,25,22,19,34,43,48,50,50,58
[광주 동구]서석동,35,35,31,36,36,36,33,36,35,45,52,50,50,43,32,27,23,23,31,43,44,46,37,41
[광주 북구]건국동,34,38,41,41,36,29,33,42,40,44,46,44,37,35,23,29,23,21,35,37,43,47,50,54
[광주 북구]두암동,38,43,39,39,37,41,34,46,45,50,50,48,47,47,36,27,24,28,30,35,48,50,53,48
[광주 북구]일곡동,32,35,37,34,33,35,37,32,41,44,40,43,40,32,28,27,22,23,39,42,44,44,44,47
[광주 서구]농성동,37,34,36,32,34,31,38,36,44,50,49,51,58,35,32,26,18,29,35,35,40,52,51,53
[광주 서구]유촌동,37,42,31,29,35,40,42,16,21,30,46,54,46,33,23,27,27,21,38,45,48,59,53,52
