측정소명,1시,2시,3시,4시,5시,6시,7시,8시,9시,10시,11시,12시,13시,14시,15시,16시,17시,18시,19시,20시,21시,22시,23시,24시
[광주 광산구]오선동,34,36,41,39,36,30,30,29,35,38,47,53,51,40,37,29,37,46,46,48,50,54,60,66
[광주 광산구]우산동(광주),53,53,40,43,42,33,28,31,37,28,41,48,43,36,31,28,29,40,42,43,45,44,47,50
[광주 광산구]평동,49,47,46,44,39,38,44,40,42,39,48,57,51,50,42,30,42,55,53,62,64,58,61,65
[광주 남구]노대동,31,32,32,31,27,33,33,30,35,44,51,52,48,38,31,36,37,46,49,48,43,38,41,38
[광주 남구]주월동,37,32,30,36,42,32,38,39,38,37,47,54,41,41,29,34,31,40,47,48,43,47,50,38
[광주 동구]서석동,31,29,30,25,28,29,29,29,33,37,46,50,39,31,31,30,35,38,53,45,43,48,41,44
[광주 북구]건국동,41,34,27,27,25,21,23,26,27,31,41,48,54,41,29,27,31,41,48,49,48,51,53,58
[광주 북구]두암동,36,44,28,29,35,34,29,35,38,33,54,55,44,40,35,27,31,35,46,44,48,50,47,38
[광주 북구]일곡동,34,36,30,27,29,24,27,59,26,36,49,50,48,43,34,29,27,33,44,46,48,45,41,46
[광주 서구]농성동,32,32,30,46,48,42,33,35,37,38,43,47,44,43,30,27,31,39,43,43,50,45,52,42
[광주 서구]유촌동,48,53,52,46,48,31,32,28,35,32,44,49,45,34,29,34,33,43,42,46,53,48,54,53
