측정소명,1시,2시,3시,4시,5시,6시,7시,8시,9시,10시,11시,12시,13시,14시,15시,16시,17시,18시,19시,20시,21시,22시,23시,24시
[서울 강남구]강남구,27,25,28,26,27,26,28,24,29,27,32,33,38,34,40,42,55,43,32,28,39,36,29,29
[서울 강동구]강동구,38,42,36,32,30,32,32,34,39,37,34,40,47,45,48,56,57,52,37,43,40,49,42,39
[서울 강북구]강북구,26,25,31,27,26,25,29,30,35,38,41,44,46,48,49,47,44,42,47,37,34,32,34,31
[서울 강서구]강서구,29,31,30,37,34,34,34,40,37,43,50,43,43,48,50,48,41,39,41,42,34,32,34,38
[서울 관악구]관악구,27,25,29,25,29,26,27,29,33,33,38,33,34,37,41,46,53,46,34,35,35,30,30,34
[서울 광진구]광진구,30,29,34,28,28,28,31,30,35,28,30,33,36,35,40,44,47,40,34,31,36,38,36,32
[서울 구로구]구로구,36,39,40,37,38,42,40,42,46,47,51,47,58,57,62,63,51,45,43,49,37,34,45,44
[서울 금천구]금천구,32,25,28,24,26,24,30,26,40,42,42,41,36,42,47,47,52,45,42,40,24,25,30,31
[서울 노원구]노원구,33,28,30,28,30,32,34,34,37,38,42,42,48,45,45,43,43,45,48,44,35,30,33,33
[서울 도봉구]도봉구,26,26,28,32,27,35,31,34,37,37,36,45,44,39,40,42,34,41,50,38,27,27,29,31
[서울 동대문구]동대문구,27,27,29,25,25,25,26,26,27,28,31,35,35,37,38,44,44,39,37,31,32,32,33,30
[서울 동작구]동작구,28,26,30,26,26,28,28,29,33,33,34,34,34,36,39,43,50,46,39,33,32,27,31,34
[서울 마포구]마포구,22,21,24,21,22,24,26,25,27,29,35,34,39,40,44,45,-,-,23,31,27,22,26,30
[서울 서대문구]서대문구,28,27,32,29,25,28,32,29,29,35,39,43,45,46,43,50,44,39,33,38,37,32,28,31
[서울 서초구]서초구,24,32,27,32,28,29,30,31,-,39,58,55,48,50,59,68,59,48,31,46,38,30,33,35
[서울 성동구]성동구,27,26,27,25,25,28,26,25,28,31,32,35,35,38,41,50,57,37,30,26,36,34,29,29
[서울 성북구]성북구,29,25,25,25,28,27,31,31,33,35,45,44,39,40,45,47,46,44,42,37,33,34,29,31
[서울 송파구]송파구,30,26,27,26,25,27,29,28,30,32,36,34,36,37,41,42,48,46,36,30,36,34,28,30
[서울 양천구]양천구,32,30,39,35,37,32,34,39,40,37,57,44,50,-,-,57,51,38,40,40,36,33,38,34
[서울 영등포구]영등포구,25,29,32,25,27,26,24,26,30,32,34,35,35,45,49,50,45,34,33,35,34,26,31,27
[서울 용산구]용산구,29,26,29,26,28,27,29,29,32,38,49,41,44,39,49,41,37,30,26,33,42,37,32,34
[서울 은평구]은평구,27,27,24,25,23,26,32,38,33,37,46,53,56,52,54,55,51,43,41,39,37,32,32,43
[서울 종로구]종로구,25,26,25,25,27,25,30,25,28,28,33,36,38,39,42,46,47,38,33,33,37,32,30,32
[서울 중구]중구,25,26,29,27,26,25,29,31,33,36,43,42,42,43,50,48,46,33,28,31,36,32,31,32
[서울 중랑구]중랑구,23,27,25,23,23,27,26,27,24,26,32,38,40,42,40,41,46,44,40,40,31,33,30,29
