측정소명,1시,2시,3시,4시,5시,6시,7시,8시,9시,10시,11시,12시,13시,14시,15시,16시,17시,18시,19시,20시,21시,22시,23시,24시
[서울 강남구]강남구,65,58,61,62,63,62,67,69,67,57,60,64,76,75,71,66,70,72,78,83,92,99,116,111
[서울 강동구]강동구,70,72,73,72,72,73,78,73,77,76,68,76,81,76,70,65,70,75,76,85,95,100,111,110
[서울 강북구]강북구,70,58,56,58,62,60,64,68,71,76,80,84,78,70,82,70,73,75,77,79,86,98,107,100
[서울 강서구]강서구,78,74,71,69,64,66,69,74,74,57,56,78,86,85,69,70,72,76,79,99,122,125,131,118
[서울 관악구]관악구,63,62,54,54,54,48,64,67,68,60,65,64,73,81,82,-,76,75,79,88,104,118,115,97
[서울 광진구]광진구,62,56,56,58,61,64,67,64,63,53,54,62,73,64,64,58,63,65,71,76,86,95,114,111
[서울 구로구]구로구,73,61,64,62,64,72,93,92,91,80,70,76,94,94,79,83,80,79,85,104,121,125,108,109
[서울 금천구]금천구,59,55,58,54,52,54,66,69,77,73,83,83,86,88,78,73,73,79,84,94,115,118,106,98
[서울 노원구]노원구,68,65,65,62,64,66,72,71,73,74,69,70,73,64,58,60,63,64,76,79,83,90,95,106
[서울 도봉구]도봉구,68,64,68,64,66,71,71,74,78,66,70,76,70,61,62,64,63,63,73,77,81,88,100,121
[서울 동대문구]동대문구,64,63,65,65,71,71,77,71,60,57,61,70,73,65,60,59,62,66,76,76,92,101,119,122
[서울 동작구]동작구,61,56,53,56,54,54,66,70,69,60,66,66,76,82,86,75,74,73,79,84,101,112,118,110
[서울 마포구]마포구,58,55,-,55,58,58,63,62,63,42,38,50,72,66,60,60,59,63,64,76,97,104,114,102
[서울 서대문구]서대문구,57,53,61,58,57,60,65,57,55,60,61,68,68,57,58,61,61,62,61,72,80,98,97,110
[서울 서초구]서초구,69,58,64,66,74,74,78,86,96,64,58,68,79,79,83,79,75,74,75,95,106,122,113,108
[서울 성동구]성동구,56,59,60,62,63,65,64,69,67,59,61,63,72,70,69,64,66,69,68,75,89,100,114,104
[서울 성북구]성북구,63,64,59,57,59,64,67,65,66,55,61,72,62,64,59,63,56,71,69,79,93,102,115,119
[서울 송파구]송파구,52,48,50,47,49,47,53,54,50,47,51,59,63,70,66,59,62,63,69,74,78,90,105,104
[서울 양천구]양천구,81,70,76,78,78,74,85,92,91,67,65,79,93,95,78,65,76,85,94,102,119,133,133,117
[서울 영등포구]영등포구,63,60,64,65,67,67,68,76,68,44,44,60,78,77,69,63,68,69,72,83,98,113,120,102
[서울 용산구]용산구,45,43,47,49,51,49,51,52,48,40,46,-,-,67,71,56,56,58,67,70,84,96,108,94
[서울 은평구]은평구,55,60,64,61,62,71,67,66,83,89,84,101,84,71,70,73,76,84,84,84,90,99,110,122
[서울 종로구]종로구,63,63,66,67,70,76,79,69,57,54,63,74,80,67,61,63,70,74,73,80,96,107,118,123
[서울 중구]중구,67,65,70,71,76,77,86,71,60,55,58,71,82,66,62,64,66,70,76,82,98,104,123,121
[서울 중랑구]중랑구,59,54,60,65,62,64,68,70,69,63,60,69,70,65,59,58,64,67,72,74,86,98,112,117
