측정소명,1시,2시,3시,4시,5시,6시,7시,8시,9시,10시,11시,12시,13시,14시,15시,16시,17시,18시,19시,20시,21시,22시,23시,24시
[서울 강남구]강남구,22,24,26,24,27,26,27,30,30,34,38,41,47,56,62,63,65,65,64,59,67,63,61,60
[서울 강동구]강동구,37,37,31,27,30,30,38,40,42,46,-,47,51,59,65,72,65,66,66,73,76,76,71,78
[서울 강북구]강북구,18,17,18,17,18,21,24,29,36,45,43,42,45,51,58,62,-,-,53,73,66,63,64,57
[서울 강서구]강서구,21,24,19,22,19,25,30,28,28,32,38,46,50,57,59,63,65,68,66,71,73,78,77,72
[서울 관악구]관악구,17,14,16,17,20,21,24,26,32,33,39,42,51,55,66,66,68,67,67,67,76,68,62,60
[서울 광진구]광진구,28,28,30,28,27,28,31,29,36,38,40,42,48,52,56,53,63,63,60,59,68,66,65,65
[서울 구로구]구로구,21,24,26,26,27,31,31,35,-,-,-,63,67,67,68,67,72,74,72,73,77,80,73,67
[서울 금천구]금천구,-,22,21,24,22,30,30,30,38,36,43,50,55,60,66,63,72,65,63,70,74,69,62,64
[서울 노원구]노원구,27,26,26,23,24,25,29,27,28,33,37,35,41,50,-,-,59,68,79,77,72,69,74,71
[서울 도봉구]도봉구,19,17,20,17,19,23,33,31,40,41,-,-,52,55,63,62,60,61,61,63,58,64,63,61
[서울 동대문구]동대문구,23,28,27,26,27,26,29,28,32,34,36,42,48,54,57,63,63,63,65,57,59,61,62,61
[서울 동작구]동작구,13,15,17,17,19,20,22,26,31,38,41,45,52,54,59,57,59,60,56,53,60,58,66,61
[서울 마포구]마포구,20,20,21,22,26,25,24,24,32,38,48,44,50,-,62,60,64,62,62,64,68,67,71,61
[서울 서대문구]서대문구,16,22,21,27,27,25,21,24,27,35,39,43,48,-,62,59,60,58,61,55,57,56,57,54
[서울 서초구]서초구,14,18,18,20,22,28,27,30,43,48,58,58,62,-,90,109,79,66,67,64,71,64,59,63
[서울 성동구]성동구,21,25,25,25,23,24,29,28,30,34,39,40,46,53,61,65,68,61,58,55,61,58,61,60
[서울 성북구]성북구,24,23,21,25,27,22,34,28,32,37,42,46,-,-,62,66,65,62,67,59,57,70,62,62
[서울 송파구]송파구,21,20,25,22,23,23,27,28,30,36,-,-,29,56,61,63,64,60,64,64,69,66,70,67
[서울 양천구]양천구,24,25,26,20,25,25,29,30,35,38,48,45,57,59,66,63,69,68,67,71,79,83,82,69
[서울 영등포구]영등포구,22,20,20,18,21,23,24,25,26,32,40,42,47,52,60,60,65,64,64,66,69,72,69,61
[서울 용산구]용산구,25,22,28,27,32,25,31,27,39,47,52,51,64,-,52,62,67,60,60,56,61,62,66,57
[서울 은평구]은평구,17,17,24,20,26,31,27,28,30,36,40,50,59,-,72,67,69,66,68,66,67,64,56,58
[서울 종로구]종로구,19,20,23,25,22,24,26,27,30,29,36,43,-,-,63,64,66,66,71,60,60,62,61,60
[서울 중구]중구,19,16,21,23,26,25,27,31,35,36,48,43,51,-,64,60,66,63,71,64,64,64,66,61
[서울 중랑구]중랑구,22,23,24,22,24,27,30,30,31,35,38,-,-,54,59,61,63,62,64,60,64,62,64,59
