측정소명,1시,2시,3시,4시,5시,6시,7시,8시,9시,10시,11시,12시,13시,14시,15시,16시,17시,18시,19시,20시,21시,22시,23시,24시
[서울 강남구]강남구,33,32,32,27,26,23,24,21,25,21,25,26,27,23,24,24,22,29,25,25,30,34,34,30
[서울 강동구]강동구,38,38,42,40,35,23,26,25,24,28,29,28,36,33,30,32,28,32,36,36,32,42,40,38
[서울 강북구]강북구,38,36,38,37,34,25,24,24,27,29,34,31,-,28,28,-,-,24,38,33,39,35,33,30
[서울 강서구]강서구,37,35,30,33,31,32,28,27,29,26,26,29,29,30,27,30,29,32,25,29,37,41,36,29
[서울 관악구]관악구,31,29,27,24,24,23,23,22,23,22,25,29,30,-,-,31,33,26,26,22,30,33,33,25
[서울 광진구]광진구,36,33,36,33,34,26,25,23,23,20,24,24,30,25,28,23,27,30,34,33,34,36,39,32
[서울 구로구]구로구,40,31,39,31,32,30,35,31,34,34,33,34,36,35,31,41,39,30,31,31,43,45,35,28
[서울 금천구]금천구,24,26,25,25,20,21,19,24,24,24,29,27,34,32,30,35,26,28,18,24,25,26,30,23
[서울 노원구]노원구,36,38,40,35,37,28,24,25,26,21,25,29,32,-,-,22,26,26,36,30,29,30,32,31
[서울 도봉구]도봉구,33,37,32,31,24,20,20,19,19,23,24,24,25,24,23,19,20,35,35,35,34,29,30,25
[서울 동대문구]동대문구,35,32,35,31,27,25,19,19,18,18,19,23,26,25,24,25,24,27,33,31,28,32,36,26
[서울 동작구]동작구,28,28,27,26,26,29,26,20,24,24,-,-,22,24,25,24,29,26,25,19,27,35,39,26
[서울 마포구]마포구,30,25,27,26,28,24,23,21,25,30,27,25,26,24,27,23,22,19,19,21,28,32,28,21
[서울 서대문구]서대문구,36,36,31,32,29,24,21,22,24,26,28,29,24,25,29,23,31,37,40,32,42,35,32,26
[서울 서초구]서초구,33,30,27,30,31,27,22,24,27,27,31,30,27,30,33,40,30,25,34,29,43,46,39,27
[서울 성동구]성동구,32,30,28,28,27,21,22,20,22,24,32,29,28,27,30,28,29,25,25,26,27,31,30,26
[서울 성북구]성북구,36,28,38,32,23,21,20,19,16,19,22,22,23,24,26,26,20,39,31,36,30,34,29,26
[서울 송파구]송파구,36,33,32,29,29,25,22,23,22,25,30,33,33,30,33,28,28,30,31,32,32,37,41,33
[서울 양천구]양천구,40,33,34,31,31,29,28,25,28,25,31,26,31,29,32,35,33,24,24,22,36,39,36,30
[서울 영등포구]영등포구,26,26,22,22,21,22,19,21,23,19,23,24,25,25,25,24,27,23,22,19,27,32,29,22
[서울 용산구]용산구,36,32,31,27,30,24,28,23,27,31,36,35,36,29,28,28,21,26,30,31,32,40,34,31
[서울 은평구]은평구,37,35,38,32,32,28,23,27,26,26,30,32,30,29,32,28,30,44,41,36,42,48,34,31
[서울 종로구]종로구,36,33,35,31,28,22,23,21,20,17,23,25,27,25,27,25,28,32,34,31,33,31,33,27
[서울 중구]중구,38,35,37,32,29,29,25,24,27,22,30,29,24,30,30,26,29,29,30,30,35,39,41,28
[서울 중랑구]중랑구,28,30,29,33,31,25,21,21,22,-,-,14,28,30,22,19,20,23,27,27,29,29,28,28
