측정소명,1시,2시,3시,4시,5시,6시,7시,8시,9시,10시,11시,12시,13시,14시,15시,16시,17시,18시,19시,20시,21시,22시,23시,24시
[서울 강남구]강남구,34,33,34,32,35,33,32,27,26,25,26,26,28,27,32,29,27,24,29,27,31,30,32,35
[서울 강동구]강동구,42,40,43,39,43,37,33,32,35,29,32,36,33,33,34,30,28,29,31,36,34,39,40,49
[서울 강북구]강북구,37,35,34,34,35,29,28,27,36,45,38,31,29,36,34,30,28,26,30,26,29,33,36,34
[서울 강서구]강서구,40,38,35,37,38,36,37,35,28,29,32,32,33,34,27,27,26,27,31,33,30,38,38,40
[서울 관악구]관악구,40,36,34,32,33,32,33,31,36,31,30,29,31,30,33,30,25,25,30,26,32,34,39,39
[서울 광진구]광진구,41,37,37,35,36,34,34,31,28,26,30,30,30,26,29,26,27,25,29,27,31,32,36,36
[서울 구로구]구로구,43,38,39,37,39,38,39,32,35,36,36,34,33,38,38,38,33,28,31,34,40,39,44,44
[서울 금천구]금천구,37,35,36,29,33,29,32,29,31,30,30,30,29,29,29,24,25,25,26,33,25,35,38,40
[서울 노원구]노원구,40,37,39,37,39,34,35,29,25,27,34,29,29,28,32,28,27,28,34,32,35,35,39,40
[서울 도봉구]도봉구,42,31,34,35,32,34,28,29,28,28,27,29,31,34,32,28,25,25,27,24,33,33,36,37
[서울 동대문구]동대문구,35,31,30,31,31,29,27,26,24,26,28,28,30,28,29,25,23,23,24,25,25,28,31,33
[서울 동작구]동작구,39,35,34,33,34,33,34,32,32,26,38,37,36,32,32,28,25,21,24,22,28,31,37,36
[서울 마포구]마포구,36,33,34,32,33,30,31,28,31,36,38,33,30,29,31,26,24,23,26,30,30,31,36,33
[서울 서대문구]서대문구,44,36,38,36,30,33,36,30,34,35,36,32,33,29,32,27,27,30,30,34,37,39,46,38
[서울 서초구]서초구,42,35,35,31,30,36,33,33,33,34,34,32,29,39,42,31,31,26,21,33,35,40,40,40
[서울 성동구]성동구,34,31,32,31,30,31,29,27,27,26,26,29,27,27,28,25,23,24,25,24,26,30,35,35
[서울 성북구]성북구,36,40,37,39,32,30,28,29,30,28,27,29,32,31,28,24,26,30,30,22,30,37,34,39
[서울 송파구]송파구,40,37,36,34,35,33,33,30,34,34,34,33,33,33,35,33,29,25,27,30,33,35,38,40
[서울 양천구]양천구,43,37,38,35,36,35,36,31,29,29,30,27,35,36,34,30,29,26,24,30,33,36,43,39
[서울 영등포구]영등포구,40,35,32,32,32,31,35,31,26,26,28,28,29,30,31,25,26,26,25,28,31,35,39,36
[서울 용산구]용산구,41,42,42,37,38,36,36,-,-,4,49,41,38,36,45,33,20,16,31,30,33,35,40,41
[서울 은평구]은평구,40,43,41,39,36,35,38,31,37,35,36,34,35,31,34,27,25,33,38,43,36,42,39,43
[서울 종로구]종로구,36,33,33,32,34,32,30,28,26,24,33,30,27,28,29,25,23,22,26,27,28,30,35,36
[서울 중구]중구,38,35,35,34,35,35,36,28,29,24,28,27,27,28,29,25,21,21,24,26,29,33,38,36
[서울 중랑구]중랑구,35,31,32,33,29,30,28,25,25,30,40,30,27,27,25,24,22,24,28,25,27,30,30,32
