측정소명,1시,2시,3시,4시,5시,6시,7시,8시,9시,10시,11시,12시,13시,14시,15시,16시,17시,18시,19시,20시,21시,22시,23시,24시
[서울 강남구]강남구,99,91,89,81,68,65,68,68,70,72,77,69,78,64,63,63,63,51,48,45,45,39,43,40
[서울 강동구]강동구,108,106,94,87,78,72,74,74,78,82,77,72,56,54,51,68,63,58,54,53,56,54,46,40
[서울 강북구]강북구,105,96,97,81,77,76,79,76,83,81,82,72,68,60,68,57,49,49,48,46,46,41,42,39
[서울 강서구]강서구,90,87,81,74,73,73,74,71,68,61,60,63,61,61,60,55,51,53,50,42,37,41,42,45
[서울 관악구]관악구,90,87,81,68,68,69,73,69,69,68,69,66,65,64,63,59,51,50,51,44,42,46,42,41
[서울 광진구]광진구,99,92,91,79,75,68,69,70,68,68,72,66,65,54,65,66,63,55,50,47,46,44,45,39
[서울 구로구]구로구,95,90,85,74,74,79,83,73,75,75,73,68,60,62,64,61,54,53,50,45,45,45,41,40
[서울 금천구]금천구,96,86,86,77,68,71,72,67,65,67,67,62,55,63,59,55,54,50,47,45,40,39,37,39
[서울 노원구]노원구,100,92,103,92,89,87,86,80,86,72,72,60,50,46,46,47,53,52,44,43,47,45,43,39
[서울 도봉구]도봉구,101,97,90,76,71,72,76,74,73,71,66,64,51,52,52,39,45,43,37,36,39,36,33,35
[서울 동대문구]동대문구,99,93,88,78,72,68,72,72,76,72,69,67,56,60,64,54,47,44,42,42,42,40,38,37
[서울 동작구]동작구,95,87,80,68,68,67,70,70,74,69,75,71,70,66,66,58,53,50,47,44,40,41,40,42
[서울 마포구]마포구,81,73,76,62,60,57,64,59,66,61,72,67,66,62,59,50,41,37,38,30,40,41,39,33
[서울 서대문구]서대문구,89,88,78,71,62,74,69,71,68,68,68,66,60,56,54,49,43,38,37,34,33,35,34,36
[서울 서초구]서초구,99,87,83,75,74,70,75,72,79,80,77,73,77,72,64,59,54,47,48,41,44,44,40,44
[서울 성동구]성동구,95,88,87,72,65,60,65,66,67,66,69,67,73,69,69,59,51,48,42,43,39,39,40,38
[서울 성북구]성북구,100,95,88,69,70,65,62,68,67,66,61,61,51,56,56,46,48,40,40,40,35,36,34,36
[서울 송파구]송파구,92,88,83,79,73,68,73,70,72,72,74,72,67,54,58,60,62,54,48,47,46,43,46,44
[서울 양천구]양천구,93,88,88,73,74,74,78,74,74,65,67,75,73,65,68,60,55,47,48,40,40,43,45,43
[서울 영등포구]영등포구,82,76,72,65,63,62,62,62,60,55,60,58,60,56,54,47,46,44,42,35,32,38,37,35
[서울 용산구]용산구,81,79,78,70,66,65,70,67,71,76,81,76,77,72,65,53,47,40,44,44,43,44,45,43
[서울 은평구]은평구,106,95,90,83,73,69,74,77,77,74,74,71,59,55,48,44,48,43,44,43,38,37,38,37
[서울 종로구]종로구,104,98,90,79,76,69,73,70,76,69,71,73,75,73,65,54,51,48,42,41,43,39,37,38
[서울 중구]중구,102,98,95,81,72,71,77,72,74,70,78,73,70,68,68,54,47,45,45,40,37,37,38,38
[서울 중랑구]중랑구,89,94,93,79,68,65,64,68,68,66,62,59,57,39,46,63,60,53,45,43,36,34,36,34
