측정소명,1시,2시,3시,4시,5시,6시,7시,8시,9시,10시,11시,12시,13시,14시,15시,16시,17시,18시,19시,20시,21시,22시,23시,24시
[서울 강남구]강남구,31,25,40,38,44,39,42,42,44,43,44,44,45,37,44,30,36,36,31,26,29,33,45,40
[서울 강동구]강동구,38,35,44,50,53,48,46,50,46,50,45,51,50,47,52,42,44,46,39,36,38,37,48,54
[서울 강북구]강북구,37,38,46,48,50,44,48,48,62,60,58,48,48,50,43,-,-,25,40,35,37,41,50,46
[서울 강서구]강서구,35,38,43,51,47,48,47,47,47,45,43,44,42,44,37,37,36,41,31,32,39,50,48,48
[서울 관악구]관악구,35,33,41,42,41,41,45,41,45,45,47,48,43,56,39,40,41,36,36,30,35,44,49,48
[서울 광진구]광진구,33,30,39,44,45,41,43,41,44,41,46,44,45,39,-,23,41,38,37,32,34,34,42,43
[서울 구로구]구로구,40,43,54,50,48,52,52,50,56,67,53,50,48,47,47,44,42,43,36,37,55,64,60,57
[서울 금천구]금천구,33,31,44,49,44,46,48,41,44,45,46,41,43,40,46,42,50,44,38,29,36,57,54,49
[서울 노원구]노원구,33,31,46,47,47,45,49,46,49,44,45,43,49,-,-,40,45,44,39,36,33,36,47,46
[서울 도봉구]도봉구,31,38,49,47,41,41,39,42,46,42,45,40,41,49,43,42,40,39,38,38,37,49,50,43
[서울 동대문구]동대문구,32,31,35,42,43,37,39,41,38,38,42,42,41,39,35,36,37,35,35,28,32,32,37,38
[서울 동작구]동작구,34,33,40,42,42,41,46,42,45,46,48,45,43,41,39,38,35,33,30,26,29,38,50,46
[서울 마포구]마포구,28,29,33,36,35,34,38,36,42,44,44,44,48,41,37,33,34,25,22,18,25,32,39,39
[서울 서대문구]서대문구,31,34,44,41,35,39,39,39,44,43,43,49,43,41,38,36,43,36,35,39,37,47,46,47
[서울 서초구]서초구,34,36,47,43,46,43,41,51,49,56,61,61,51,58,41,47,55,42,41,35,53,52,62,54
[서울 성동구]성동구,28,28,34,39,40,36,37,38,40,41,43,41,42,43,45,37,37,35,29,26,28,32,38,38
[서울 성북구]성북구,31,35,44,40,37,36,38,38,44,37,43,50,44,42,39,44,40,41,34,36,33,31,41,43
[서울 송파구]송파구,33,29,41,44,44,38,42,42,44,45,50,46,51,47,47,38,40,38,35,32,32,38,46,47
[서울 양천구]양천구,37,40,50,50,46,50,53,47,54,50,49,43,53,47,47,43,42,36,32,27,42,52,52,45
[서울 영등포구]영등포구,29,30,39,38,36,36,38,37,41,-,-,26,42,37,35,36,33,32,28,23,32,40,44,39
[서울 용산구]용산구,33,36,69,44,42,36,36,38,42,48,60,55,53,47,42,34,34,28,38,30,33,36,46,43
[서울 은평구]은평구,35,35,43,44,43,45,44,47,53,55,55,48,46,51,50,48,45,39,40,44,46,49,51,45
[서울 종로구]종로구,30,29,37,43,44,36,39,41,41,42,44,43,-,-,43,36,38,40,33,30,34,36,43,43
[서울 중구]중구,34,31,41,45,44,42,42,41,45,44,51,47,40,43,46,-,-,30,32,28,36,41,49,47
[서울 중랑구]중랑구,29,32,41,42,44,40,39,40,39,-,-,27,40,45,39,37,39,34,30,26,26,30,33,38
