측정소명,1시,2시,3시,4시,5시,6시,7시,8시,9시,10시,11시,12시,13시,14시,15시,16시,17시,18시,19시,20시,21시,22시,23시,24시
[서울 강남구]강남구,40,22,16,13,12,8,3,6,9,7,8,10,13,14,13,14,13,16,22,16,14,13,14,9
[서울 강동구]강동구,32,26,20,16,16,10,11,18,18,16,17,14,17,21,19,15,16,17,13,21,16,17,15,14
[서울 강북구]강북구,38,34,29,25,22,14,11,8,13,15,12,10,14,15,13,11,17,16,20,13,11,10,10,9
[서울 강서구]강서구,41,46,45,44,24,16,9,9,8,22,8,11,13,14,4,13,10,18,18,19,11,15,12,16
[서울 관악구]관악구,47,41,27,19,17,11,12,9,8,9,14,15,15,13,18,13,15,16,17,-,26,13,18,16
[서울 광진구]광진구,33,21,18,15,12,10,11,7,10,17,12,9,19,-,13,14,18,17,20,15,17,14,14,11
[서울 구로구]구로구,53,48,29,26,16,18,15,14,17,23,19,24,21,22,29,22,25,23,22,26,11,16,12,17
[서울 금천구]금천구,39,25,26,22,14,10,8,-,11,8,7,11,13,9,6,8,10,11,12,18,20,11,10,14
[서울 노원구]노원구,39,29,42,38,36,18,14,19,20,16,14,13,14,12,15,15,13,18,22,18,13,12,13,12
[서울 도봉구]도봉구,34,38,37,33,29,17,19,12,24,15,21,15,16,14,11,17,18,19,21,10,11,12,13,17
[서울 동대문구]동대문구,40,24,22,17,15,11,8,5,4,11,16,15,17,12,15,16,16,15,14,12,12,9,8,9
[서울 동작구]동작구,46,40,31,17,15,9,9,8,12,9,14,14,13,13,13,11,13,14,19,17,15,12,14,14
[서울 마포구]마포구,42,39,31,26,23,15,12,8,11,9,14,13,15,15,15,17,20,17,19,14,13,13,12,15
[서울 서대문구]서대문구,33,24,25,20,15,9,14,10,8,11,10,16,17,13,18,14,11,15,15,15,12,12,11,13
[서울 서초구]서초구,51,39,19,20,9,7,5,12,16,14,18,16,17,22,18,16,15,18,19,20,11,12,14,12
[서울 성동구]성동구,31,18,16,16,13,8,7,7,8,10,13,17,13,14,15,17,18,18,19,14,14,11,12,9
[서울 성북구]성북구,36,26,39,35,26,18,15,6,10,20,15,11,11,15,16,15,16,20,18,14,11,11,16,13
[서울 송파구]송파구,34,26,23,18,15,8,8,10,15,10,10,13,16,15,17,16,16,14,14,17,18,15,15,11
[서울 양천구]양천구,49,46,44,25,19,11,9,6,7,13,14,10,18,11,18,17,18,18,19,14,14,13,19,15
[서울 영등포구]영등포구,46,42,32,21,17,11,11,10,9,12,15,15,19,15,15,15,18,20,23,18,14,21,20,16
[서울 용산구]용산구,48,27,25,20,16,11,12,10,17,21,-,26,17,-,23,15,14,6,20,21,17,15,20,17
[서울 은평구]은평구,43,39,35,17,9,9,8,12,15,22,16,10,14,16,14,15,17,15,18,13,13,12,16,9
[서울 종로구]종로구,38,25,21,18,18,11,12,5,5,7,13,15,13,8,28,17,15,15,19,13,12,10,9,11
[서울 중구]중구,43,31,21,22,21,13,13,7,7,9,13,14,15,13,18,14,14,16,22,20,13,12,13,11
[서울 중랑구]중랑구,24,20,18,16,10,8,6,5,6,9,12,11,14,12,14,14,20,17,14,13,14,16,13,11
