측정소명,1시,2시,3시,4시,5시,6시,7시,8시,9시,10시,11시,12시,13시,14시,15시,16시,17시,18시,19시,20시,21시,22시,23시,24시
[서울 강남구]강남구,24,21,21,22,21,20,22,24,30,31,33,36,45,40,43,39,45,42,47,47,46,43,44,41
[서울 강동구]강동구,35,29,32,30,28,30,32,30,37,42,44,43,50,53,47,47,44,51,54,59,59,71,53,51
[서울 강북구]강북구,22,21,23,21,23,24,25,28,34,43,46,53,43,41,43,47,50,47,47,40,40,35,35,33
[서울 강서구]강서구,24,26,23,24,22,24,26,36,36,36,35,47,44,41,43,47,48,48,54,53,50,53,55,50
[서울 관악구]관악구,26,24,23,20,22,25,26,26,32,32,41,43,48,51,51,43,45,44,46,55,73,57,53,44
[서울 광진구]광진구,28,25,29,25,24,23,27,27,32,29,34,-,-,47,48,43,45,43,49,44,47,45,45,42
[서울 구로구]구로구,32,26,27,23,30,31,29,36,43,53,-,66,57,60,56,54,59,58,61,60,60,58,56,54
[서울 금천구]금천구,26,25,23,23,23,24,39,31,40,48,52,58,-,-,-,58,57,49,44,50,50,47,44,46
[서울 노원구]노원구,26,24,24,20,24,24,30,26,24,30,34,42,43,36,43,42,48,44,49,47,55,48,48,44
[서울 도봉구]도봉구,28,23,24,25,25,28,28,31,31,38,38,48,47,47,48,49,48,49,47,46,43,45,48,46
[서울 동대문구]동대문구,24,21,21,19,18,21,26,23,26,30,35,39,43,40,44,42,43,42,46,44,46,42,44,43
[서울 동작구]동작구,24,21,23,20,23,21,22,24,30,33,44,41,44,50,44,40,43,44,43,46,47,42,41,43
[서울 마포구]마포구,27,24,27,22,20,22,24,25,34,35,41,47,-,-,34,43,44,44,48,47,53,50,44,42
[서울 서대문구]서대문구,25,22,15,17,21,23,23,30,27,30,42,40,40,38,43,45,44,44,45,42,41,43,40,36
[서울 서초구]서초구,27,26,25,27,27,27,29,39,38,46,50,52,61,59,51,48,50,57,52,57,59,51,51,58
[서울 성동구]성동구,25,21,23,24,22,21,23,26,34,32,34,35,41,41,44,41,43,41,47,45,47,44,44,43
[서울 성북구]성북구,27,23,24,20,23,24,25,29,31,50,57,53,49,44,51,51,52,52,52,47,49,48,48,43
[서울 송파구]송파구,28,24,24,24,24,23,25,26,30,34,38,39,41,44,47,42,43,43,47,48,50,48,49,46
[서울 양천구]양천구,26,24,26,20,21,22,25,28,38,36,-,-,54,39,47,45,49,49,51,50,52,51,52,50
[서울 영등포구]영등포구,22,20,20,18,18,19,20,22,28,-,-,46,47,37,41,42,44,42,46,46,49,47,48,43
[서울 용산구]용산구,25,28,27,27,29,26,33,33,36,41,57,52,48,54,60,52,50,46,45,50,53,49,56,50
[서울 은평구]은평구,30,27,27,20,23,20,26,31,36,41,51,52,40,47,48,46,57,53,48,49,45,41,40,40
[서울 종로구]종로구,24,21,19,20,21,20,22,24,27,30,37,42,47,44,42,44,46,48,49,46,46,41,43,42
[서울 중구]중구,25,22,21,20,20,23,29,26,30,37,43,44,44,43,47,45,46,47,48,45,47,44,44,41
[서울 중랑구]중랑구,21,22,25,22,17,20,20,24,28,34,31,35,44,-,-,42,42,41,44,43,38,37,38,33
