측정소명,1시,2시,3시,4시,5시,6시,7시,8시,9시,10시,11시,12시,13시,14시,15시,16시,17시,18시,19시,20시,21시,22시,23시,24시
[서울 강남구]강남구,3,3,3,3,3,3,3,-,5,4,4,3,5,6,11,8,10,10,11,6,7,4,5,5
[서울 강동구]강동구,-,5,6,9,11,9,14,12,13,10,12,14,15,6,6,6,8,6,8,10,12,15,9,13
[서울 강북구]강북구,5,3,3,3,3,3,3,3,4,5,5,5,5,3,6,3,8,4,8,7,7,5,5,6
[서울 강서구]강서구,3,7,5,6,6,5,3,5,3,5,3,5,3,7,5,10,8,11,8,13,8,10,7,11
[서울 관악구]관악구,9,4,5,4,6,3,4,3,6,5,10,6,7,4,7,4,8,9,9,6,8,5,8,8
[서울 광진구]광진구,9,5,6,4,7,3,6,4,6,3,4,3,3,6,7,7,9,8,10,6,9,5,6,7
[서울 구로구]구로구,6,7,6,10,7,9,14,9,10,11,14,15,8,13,11,11,14,15,11,11,15,13,13,13
[서울 금천구]금천구,3,3,3,-,-,-,4,-,-,7,5,5,4,3,4,4,5,7,6,4,8,7,3,7
[서울 노원구]노원구,5,3,4,3,3,3,4,3,3,5,3,3,5,3,3,4,3,9,8,7,7,7,9,6
[서울 도봉구]도봉구,4,5,8,6,4,5,7,9,6,5,7,6,12,9,5,4,3,5,6,12,9,6,9,8
[서울 동대문구]동대문구,3,3,3,3,3,3,3,-,-,-,-,6,8,8,5,5,10,7,5,3,4,5,6,5
[서울 동작구]동작구,3,3,3,3,5,3,4,3,4,7,8,8,7,6,5,3,4,7,8,7,10,7,3,5
[서울 마포구]마포구,3,4,4,5,3,3,5,3,6,8,6,9,8,6,-,-,-,8,10,8,11,9,10,7
[서울 서대문구]서대문구,7,6,8,6,4,5,4,4,7,6,4,7,7,9,-,-,13,8,10,9,15,12,12,11
[서울 서초구]서초구,-,6,6,6,9,7,4,5,6,7,15,13,8,9,9,6,6,6,-,-,-,-,6,8
[서울 성동구]성동구,3,3,3,3,3,3,-,-,6,6,9,7,4,5,6,7,8,9,8,5,4,4,6,7
[서울 성북구]성북구,5,4,6,7,6,7,5,6,6,6,6,7,8,8,8,7,6,8,7,7,10,6,8,7
[서울 송파구]송파구,5,3,3,3,4,4,5,4,5,5,5,5,6,7,-,7,9,5,7,7,8,6,6,7
[서울 양천구]양천구,5,3,6,4,6,3,8,3,5,3,4,4,8,7,10,6,7,7,10,9,9,7,9,7
[서울 영등포구]영등포구,6,6,7,6,5,4,7,6,6,7,7,7,7,9,11,7,9,12,15,13,12,9,7,9
[서울 용산구]용산구,9,4,8,5,14,8,9,8,12,12,18,23,25,8,14,7,3,3,9,8,8,10,13,12
[서울 은평구]은평구,5,3,7,7,6,5,6,8,8,12,10,6,7,6,6,6,-,9,8,14,15,20,7,10
[서울 종로구]종로구,-,-,-,-,-,-,-,-,-,-,5,3,3,3,5,3,5,8,5,3,5,5,6,5
[서울 중구]중구,3,3,3,3,3,3,3,3,6,4,8,6,7,11,10,5,8,6,10,10,11,7,12,7
[서울 중랑구]중랑구,3,3,3,5,3,3,5,3,3,4,5,4,3,3,3,4,6,8,5,7,6,6,7,7
