측정소명,1시,2시,3시,4시,5시,6시,7시,8시,9시,10시,11시,12시,13시,14시,15시,16시,17시,18시,19시,20시,21시,22시,23시,24시
[서울 강남구]강남구,71,81,87,81,85,88,67,68,81,81,85,86,85,65,49,41,39,34,42,54,49,39,38,33
[서울 강동구]강동구,74,79,71,79,78,78,72,78,89,94,99,86,86,81,63,47,46,43,51,59,56,52,52,47
[서울 강북구]강북구,60,64,75,78,74,57,69,82,95,94,89,71,63,62,49,38,32,42,47,49,45,41,39,33
[서울 강서구]강서구,91,98,98,102,107,86,73,81,87,88,86,84,68,55,48,43,33,41,47,48,45,44,39,36
[서울 관악구]관악구,50,56,79,82,86,82,70,74,84,87,91,89,76,55,48,53,42,37,46,49,50,44,44,38
[서울 광진구]광진구,78,72,75,71,78,67,62,68,80,83,88,85,82,74,63,46,48,40,47,51,53,46,46,42
[서울 구로구]구로구,95,98,98,106,115,97,83,91,92,100,98,95,70,52,62,52,49,43,53,58,57,50,48,44
[서울 금천구]금천구,63,62,60,70,84,98,73,80,88,88,89,90,59,42,57,52,49,46,49,51,50,50,38,36
[서울 노원구]노원구,67,70,74,82,85,64,69,75,85,90,83,65,61,64,52,41,35,41,53,52,51,47,45,41
[서울 도봉구]도봉구,68,81,81,84,58,64,76,84,90,91,84,73,70,58,43,35,41,46,54,50,46,40,41,37
[서울 동대문구]동대문구,86,75,83,84,69,54,60,72,82,81,88,83,75,67,50,39,31,35,38,41,40,38,37,34
[서울 동작구]동작구,60,60,78,84,88,86,70,72,81,88,90,88,77,54,45,48,36,32,40,43,43,40,39,34
[서울 마포구]마포구,83,76,83,83,87,84,77,71,74,78,88,89,80,56,46,42,34,36,48,46,46,44,41,35
[서울 서대문구]서대문구,64,67,62,71,65,60,66,72,75,81,85,84,70,55,46,35,33,51,57,50,52,47,40,36
[서울 서초구]서초구,82,94,87,90,117,97,87,84,90,89,99,98,80,68,48,54,48,50,61,60,52,54,52,44
[서울 성동구]성동구,77,75,71,73,80,73,58,67,76,79,83,85,82,69,52,43,41,34,40,41,41,39,39,34
[서울 성북구]성북구,74,70,71,74,59,56,66,81,86,88,87,68,68,65,53,37,30,50,48,45,48,45,41,34
[서울 송파구]송파구,62,63,65,64,67,71,61,68,84,83,87,87,86,75,64,51,48,40,45,52,53,47,46,42
[서울 양천구]양천구,102,102,104,109,123,96,79,86,92,93,98,91,76,57,51,45,38,37,46,46,48,45,41,35
[서울 영등포구]영등포구,86,86,83,80,94,76,66,64,70,77,82,79,72,50,42,39,33,33,42,41,41,39,32,30
[서울 용산구]용산구,80,72,72,68,67,65,57,71,76,80,93,95,92,68,52,47,35,30,47,51,50,46,45,41
[서울 은평구]은평구,73,71,77,82,81,74,75,82,88,98,102,91,89,69,50,37,40,57,63,59,55,52,45,38
[서울 종로구]종로구,84,83,75,75,73,57,62,74,80,81,86,83,72,62,48,39,37,39,49,47,44,41,37,33
[서울 중구]중구,87,73,78,80,83,65,64,74,81,82,88,86,78,63,51,40,39,39,50,49,48,40,39,36
[서울 중랑구]중랑구,76,77,82,85,82,67,58,65,78,82,82,72,63,66,54,38,32,30,38,41,43,40,37,32
