측정소명,1시,2시,3시,4시,5시,6시,7시,8시,9시,10시,11시,12시,13시,14시,15시,16시,17시,18시,19시,20시,21시,22시,23시,24시
[부산 강서구]녹산동,46,40,39,46,39,44,38,45,48,47,46,43,49,38,30,34,27,30,17,27,21,18,30,27
[부산 강서구]대저동,37,37,27,33,40,39,46,43,45,47,38,30,23,24,20,20,18,20,17,22,23,22,18,15
[부산 강서구]명지동,48,45,45,43,50,50,52,55,60,65,62,48,45,31,26,33,20,26,26,24,20,24,24,25
[부산 금정구]청룡동,43,44,40,41,41,42,44,44,44,45,38,34,34,27,-,-,21,21,26,26,19,16,20,22
[부산 금정구]회동동,38,39,39,48,40,46,48,51,51,50,-,-,-,27,33,34,30,28,28,28,28,21,19,26
[부산 기장군]기장읍,46,43,36,37,34,41,43,44,46,38,43,-,-,-,28,19,28,16,23,18,23,21,19,26
[부산 기장군]용수리,45,46,43,45,46,45,52,48,53,52,38,37,32,28,30,21,28,19,26,23,28,32,22,21
[부산 남구]대연동,43,41,43,44,46,53,54,54,53,48,41,34,32,23,20,17,14,18,25,24,22,22,24,24
[부산 남구]용호동,46,46,41,43,43,42,45,42,42,44,32,28,33,25,31,17,27,22,19,23,15,15,27,21
[부산 동구]수정동,45,44,43,44,40,44,37,37,32,39,25,25,18,26,25,25,19,19,22,21,24,19,18,19
[부산 동래구]명장동,43,44,43,43,47,50,51,48,40,37,29,27,25,22,21,17,19,25,25,23,24,25,29,28
[부산 부산진구]개금동,46,44,48,49,48,59,57,62,66,63,110,57,37,38,164,27,27,21,27,29,23,25,27,24
[부산 부산진구]전포동,46,45,49,52,53,54,57,61,67,70,66,56,49,42,38,33,29,27,26,29,29,29,29,30
[부산 북구]덕천동,44,49,44,45,47,48,51,53,60,55,48,45,33,31,28,24,25,23,25,27,21,26,28,21
[부산 북구]화명동,46,50,45,46,48,51,50,55,50,51,53,47,38,37,31,22,23,20,27,24,27,26,30,27
[부산 사상구]덕포동,45,47,51,48,50,46,51,62,72,69,52,48,39,40,-,-,-,26,22,25,23,19,20,22
[부산 사상구]학장동,45,48,40,45,46,48,47,48,51,56,45,-,-,-,27,29,31,37,29,21,17,18,21,23
[부산 사하구]당리동,45,44,45,43,48,46,52,53,53,65,60,71,38,33,27,25,43,28,23,22,23,18,19,25
[부산 사하구]장림동,39,37,39,38,42,41,43,44,47,59,51,43,37,33,25,25,29,31,20,19,21,22,18,24
[부산 서구]대신동,46,46,48,47,48,51,49,55,49,46,42,35,33,32,30,25,29,22,20,19,20,21,23,20
[부산 수영구]광안동,48,44,43,45,39,47,50,50,46,39,30,24,20,21,17,16,13,21,26,19,22,21,23,25
[부산 연제구]연산동,39,44,44,37,41,38,45,42,44,45,39,35,30,30,23,22,24,15,22,24,24,27,23,29
[부산 영도구]청학동,46,37,37,39,43,39,44,47,45,49,40,33,27,33,20,20,22,24,17,20,14,15,19,18
[부산 영도구]태종대,44,43,40,38,44,41,46,46,46,53,35,35,43,35,25,29,25,20,23,21,20,18,19,24
[부산 중구]광복동,51,46,39,42,44,46,41,45,44,43,40,34,32,25,28,23,26,25,22,20,21,24,22,22
[부산 해운대구]재송동,38,46,39,41,41,45,43,51,53,56,48,29,33,27,24,26,20,19,24,18,23,20,21,22
[부산 해운대구]좌동,42,43,39,36,38,38,38,43,39,40,34,43,41,28,32,28,21,24,19,28,26,24,21,16
