측정소명,1시,2시,3시,4시,5시,6시,7시,8시,9시,10시,11시,12시,13시,14시,15시,16시,17시,18시,19시,20시,21시,22시,23시,24시
[부산 강서구]녹산동,18,20,19,19,21,23,23,11,17,15,19,22,18,13,17,23,19,18,34,28,31,22,18,24
[부산 강서구]대저동,23,19,14,13,12,13,19,20,17,19,16,13,9,11,11,19,24,28,29,29,29,26,22,23
[부산 강서구]명지동,22,20,18,18,14,16,17,13,14,12,10,16,16,14,10,14,20,24,28,24,27,28,24,27
[부산 금정구]청룡동,26,18,16,11,16,19,19,11,12,8,10,6,12,13,11,16,19,25,27,27,27,21,22,17
[부산 금정구]회동동,29,19,18,18,16,15,16,17,18,11,13,12,7,9,16,20,27,26,26,30,23,26,22,20
[부산 기장군]기장읍,22,25,10,13,15,13,14,16,9,8,8,5,5,7,16,16,20,21,27,23,19,20,19,16
[부산 기장군]용수리,20,24,26,24,23,19,13,11,10,8,12,14,12,10,16,23,24,26,27,30,29,26,17,24
[부산 남구]대연동,24,20,16,9,13,17,13,8,13,19,4,4,7,4,11,23,30,32,33,32,31,29,26,25
[부산 남구]용호동,26,18,21,13,13,13,14,16,11,18,2,5,8,10,6,16,11,23,22,23,27,21,18,22
[부산 동구]수정동,27,19,20,12,15,14,10,10,6,9,8,3,6,10,12,16,20,22,26,25,24,20,22,17
[부산 동래구]명장동,23,19,15,10,9,18,18,13,9,10,8,5,4,3,6,16,19,27,30,28,25,24,23,19
[부산 부산진구]개금동,30,26,22,18,20,20,21,14,11,15,10,9,12,9,9,17,22,27,29,27,23,27,25,27
[부산 부산진구]전포동,27,27,23,18,16,16,16,14,13,14,14,13,13,13,21,28,30,34,37,36,35,33,29,27
[부산 북구]덕천동,24,27,19,17,17,14,18,17,10,11,9,10,14,10,11,20,31,26,32,34,31,35,30,23
[부산 북구]화명동,25,26,20,23,15,16,19,9,18,14,11,12,13,13,15,23,21,26,36,39,34,33,27,23
[부산 사상구]덕포동,27,25,24,21,14,24,16,19,21,15,16,16,14,14,22,26,25,28,36,38,24,24,27,25
[부산 사상구]학장동,28,27,25,18,19,18,22,14,16,12,15,23,33,16,16,26,25,30,31,35,16,21,20,25
[부산 사하구]당리동,26,29,17,12,12,12,12,11,12,17,17,14,12,12,11,21,22,17,29,26,21,21,19,19
[부산 사하구]장림동,24,26,18,16,18,22,20,13,14,13,19,23,14,16,13,20,16,18,22,25,23,24,16,23
[부산 서구]대신동,23,33,13,15,13,16,12,9,11,13,14,10,10,10,11,13,22,25,28,25,21,27,20,26
[부산 수영구]광안동,25,20,12,10,16,18,13,10,10,10,7,5,4,5,7,8,16,26,25,27,23,23,21,21
[부산 연제구]연산동,25,21,17,16,16,15,19,9,11,7,8,10,8,8,10,14,23,25,33,33,31,27,19,25
[부산 영도구]청학동,26,25,21,9,15,16,14,9,7,8,7,8,8,6,11,12,18,15,24,25,23,21,18,17
[부산 영도구]태종대,24,21,20,23,18,21,16,10,8,8,9,-,-,-,18,23,26,24,24,30,26,20,14,23
[부산 중구]광복동,27,31,27,17,18,13,14,13,13,10,9,-,-,8,20,19,20,20,22,35,29,22,24,27
[부산 해운대구]재송동,21,22,18,16,18,14,14,10,12,14,10,11,7,5,16,14,14,27,25,27,19,19,18,18
[부산 해운대구]좌동,27,21,26,13,20,19,18,14,11,10,6,4,7,13,14,16,22,23,25,23,25,24,18,16
