측정소명,1시,2시,3시,4시,5시,6시,7시,8시,9시,10시,11시,12시,13시,14시,15시,16시,17시,18시,19시,20시,21시,22시,23시,24시
[부산 강서구]녹산동,95,98,101,89,84,74,64,64,74,102,110,96,87,71,60,61,53,62,51,54,71,64,53,47
[부산 강서구]대저동,90,88,86,80,77,83,72,69,77,74,67,56,41,44,36,33,32,47,47,53,62,58,63,54
[부산 강서구]명지동,94,98,98,91,89,99,85,74,66,77,84,81,82,58,48,43,48,51,51,48,54,54,52,50
[부산 금정구]청룡동,79,74,74,63,57,45,44,45,52,61,48,41,40,29,36,42,31,27,39,75,54,57,53,45
[부산 금정구]회동동,80,80,60,67,64,54,52,49,45,53,63,44,51,43,46,41,47,43,49,65,63,46,45,44
[부산 기장군]기장읍,69,88,79,72,59,48,48,40,40,43,43,38,29,33,39,39,35,43,39,39,47,52,42,43
[부산 기장군]용수리,74,73,71,72,69,60,50,54,49,45,44,51,38,34,41,39,40,41,57,43,40,39,48,49
[부산 남구]대연동,94,94,85,88,66,46,49,52,59,71,64,51,40,34,24,29,29,55,60,61,58,60,58,45
[부산 남구]용호동,97,86,82,82,72,47,41,39,46,55,58,59,27,27,26,32,33,41,49,57,63,66,55,60
[부산 동구]수정동,85,88,94,82,58,36,37,44,45,55,52,43,32,29,30,29,33,44,43,38,47,35,33,26
[부산 동래구]명장동,86,88,85,77,64,60,64,55,53,52,43,40,36,41,37,27,42,54,56,58,62,69,63,56
[부산 부산진구]개금동,102,104,102,97,98,89,98,99,91,88,77,92,69,63,60,41,41,64,69,57,63,65,63,51
[부산 부산진구]전포동,94,98,96,99,89,73,65,64,67,68,75,79,73,65,62,61,56,53,57,59,59,63,82,78
[부산 북구]덕천동,93,90,84,82,74,74,68,67,68,76,72,62,48,38,45,33,28,42,49,59,56,58,65,59
[부산 북구]화명동,88,82,77,72,65,68,48,63,70,67,62,64,49,44,44,40,23,39,62,59,63,56,53,54
[부산 사상구]덕포동,88,92,91,89,91,85,80,90,86,79,85,60,62,81,41,27,35,52,64,61,62,69,56,59
[부산 사상구]학장동,120,96,97,99,89,99,98,109,125,143,101,72,69,64,40,37,50,62,56,50,59,64,54,44
[부산 사하구]당리동,91,99,98,96,95,89,70,69,66,120,115,62,58,48,53,47,50,48,56,51,47,53,50,34
[부산 사하구]장림동,95,90,93,93,90,86,77,67,70,92,73,69,50,47,40,37,44,50,55,61,63,65,66,45
[부산 서구]대신동,98,98,106,103,102,63,45,46,50,43,49,50,35,36,43,35,40,51,59,50,49,47,49,38
[부산 수영구]광안동,90,88,89,74,52,44,43,49,58,52,56,50,37,28,28,30,33,43,59,66,79,73,75,64
[부산 연제구]연산동,89,86,90,81,71,59,50,44,57,53,58,66,58,47,42,31,41,43,51,59,61,71,66,45
[부산 영도구]청학동,95,94,100,89,71,36,34,38,39,45,59,68,47,37,24,27,31,41,44,41,47,54,49,38
[부산 영도구]태종대,94,104,109,107,70,46,49,44,44,44,43,45,45,38,35,38,38,41,43,51,54,59,61,48
[부산 중구]광복동,87,92,95,96,84,46,37,36,45,47,45,46,46,40,30,36,38,45,51,53,67,63,60,41
[부산 해운대구]재송동,89,81,82,73,68,54,51,52,54,68,71,59,58,35,35,35,30,37,43,52,52,57,66,61
[부산 해운대구]좌동,82,75,75,72,31,24,23,26,30,35,43,28,29,32,26,31,28,34,41,51,54,51,54,50
