측정소명,1시,2시,3시,4시,5시,6시,7시,8시,9시,10시,11시,12시,13시,14시,15시,16시,17시,18시,19시,20시,21시,22시,23시,24시
[부산 강서구]녹산동,54,30,25,22,17,14,27,42,39,62,49,37,46,46,60,74,51,40,41,45,36,43,28,16
[부산 강서구]대저동,35,30,28,20,18,24,21,33,39,40,41,40,63,68,58,64,49,41,34,37,31,29,22,25
[부산 강서구]명지동,25,32,28,20,15,22,8,27,30,45,52,35,42,48,48,66,60,40,40,32,27,29,24,21
[부산 금정구]청룡동,19,8,9,11,10,11,16,16,25,20,31,44,57,-,-,61,50,37,46,32,28,29,22,22
[부산 금정구]회동동,21,19,14,10,11,12,25,36,49,60,-,-,-,68,67,70,56,44,44,35,32,29,31,22
[부산 기장군]기장읍,9,8,10,8,7,12,23,17,20,30,32,46,54,68,59,62,53,38,39,38,33,27,25,18
[부산 기장군]용수리,13,18,12,9,8,17,20,21,25,29,36,39,50,62,-,-,-,46,48,37,37,22,17,15
[부산 남구]대연동,16,19,16,14,14,14,23,31,35,38,42,49,51,43,52,53,51,51,51,51,51,-,-,-
[부산 남구]용호동,22,16,15,14,9,13,11,13,19,32,31,47,42,52,48,60,53,47,41,39,30,26,23,19
[부산 동구]수정동,9,14,13,7,9,15,19,14,7,22,25,39,44,41,39,44,34,29,47,35,29,25,21,18
[부산 동래구]명장동,24,14,3,5,7,16,21,23,27,17,24,43,63,66,62,58,47,45,35,27,29,28,30,17
[부산 부산진구]개금동,33,22,24,17,18,24,26,27,34,49,50,59,71,69,65,66,-,-,-,-,-,-,-,-
[부산 부산진구]전포동,30,24,16,12,15,13,14,18,24,28,39,51,57,64,67,69,66,62,59,52,41,32,30,22
[부산 북구]덕천동,-,-,-,-,-,-,-,-,-,-,-,-,-,-,69,71,52,48,37,33,34,33,24,20
[부산 북구]화명동,31,27,31,24,16,19,23,29,28,37,45,54,65,69,68,70,59,49,39,32,32,32,31,29
[부산 사상구]덕포동,27,30,22,25,24,22,26,45,67,66,52,48,82,75,68,69,58,43,43,47,40,35,28,23
[부산 사상구]학장동,28,27,22,18,35,27,34,44,54,94,70,66,70,59,71,89,74,56,54,39,37,27,27,20
[부산 사하구]당리동,13,14,15,17,17,13,12,16,23,38,35,41,42,50,50,58,50,46,46,37,33,33,22,24
[부산 사하구]장림동,30,20,12,22,37,28,35,31,30,43,37,27,33,44,44,56,60,46,45,33,32,37,30,29
[부산 서구]대신동,23,22,21,17,18,20,20,22,30,28,35,43,45,47,55,59,53,44,38,36,33,33,29,22
[부산 수영구]광안동,18,12,13,11,7,11,16,20,23,26,30,45,56,59,54,56,63,49,36,35,31,28,24,18
[부산 연제구]연산동,23,22,14,9,10,9,13,19,25,28,34,38,58,59,60,61,49,40,35,29,26,30,28,18
[부산 영도구]청학동,12,12,16,9,12,14,16,21,25,26,28,30,29,39,46,57,46,39,35,31,30,31,18,20
[부산 영도구]태종대,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
[부산 중구]광복동,14,16,15,15,9,12,13,15,20,20,29,25,32,40,47,51,45,37,40,37,31,26,29,18
[부산 해운대구]재송동,23,20,15,13,10,15,19,19,37,35,35,43,71,67,75,70,58,46,40,33,28,32,29,22
[부산 해운대구]좌동,6,7,5,2,2,5,6,8,13,16,22,-,-,62,60,57,49,42,32,25,21,22,21,18
