측정소명,1시,2시,3시,4시,5시,6시,7시,8시,9시,10시,11시,12시,13시,14시,15시,16시,17시,18시,19시,20시,21시,22시,23시,24시
[부산 강서구]녹산동,12,14,12,8,15,12,9,12,11,14,13,17,17,18,16,11,19,13,17,23,20,22,19,18
[부산 강서구]대저동,16,11,9,11,8,10,14,12,16,21,14,16,13,10,10,13,8,8,10,16,16,26,22,20
[부산 강서구]명지동,15,16,14,17,17,14,15,21,20,20,23,21,18,15,15,11,12,12,22,21,32,26,22,16
[부산 금정구]청룡동,10,10,10,8,15,8,12,13,14,22,14,13,13,18,13,16,3,13,11,11,12,19,21,18
[부산 금정구]회동동,16,15,13,14,15,18,11,18,15,17,16,18,23,14,14,22,14,10,10,14,18,17,19,18
[부산 기장군]기장읍,22,16,16,15,19,14,15,12,18,12,11,13,11,22,15,11,8,8,7,13,16,24,17,15
[부산 기장군]용수리,14,15,18,12,12,16,19,13,20,16,18,11,17,16,14,18,16,18,17,19,18,17,11,15
[부산 남구]대연동,15,16,15,15,9,12,12,18,12,16,16,17,15,17,14,17,13,13,15,17,19,17,16,16
[부산 남구]용호동,9,15,17,17,13,16,9,12,12,19,12,16,30,18,18,20,25,10,15,22,21,27,24,19
[부산 동구]수정동,7,9,18,15,13,10,14,13,15,18,15,15,21,18,10,16,15,13,10,19,14,15,15,13
[부산 동래구]명장동,15,12,15,13,14,16,19,23,17,7,3,9,10,11,14,6,9,16,22,21,20,28,26,17
[부산 부산진구]개금동,9,16,19,20,18,20,21,22,21,22,22,20,18,24,19,15,12,19,14,21,25,28,27,27
[부산 부산진구]전포동,12,17,18,17,15,13,13,14,14,16,20,23,23,22,23,24,22,21,20,19,23,27,26,22
[부산 북구]덕천동,15,15,11,16,11,11,14,11,15,17,23,15,15,21,18,11,17,10,12,19,18,30,25,26
[부산 북구]화명동,16,13,12,19,20,13,21,17,12,22,19,19,18,18,20,22,24,24,23,26,30,25,29,27
[부산 사상구]덕포동,13,11,13,14,17,16,14,15,17,18,15,17,17,16,13,13,12,14,11,18,24,27,27,25
[부산 사상구]학장동,13,12,13,16,12,9,18,7,12,16,17,20,15,18,18,21,16,12,16,15,21,22,23,23
[부산 사하구]당리동,9,16,14,9,13,17,17,19,14,15,19,14,-,-,-,-,-,-,-,-,-,-,-,-
[부산 사하구]장림동,13,11,17,11,15,13,11,11,17,19,15,19,14,16,14,11,18,11,18,21,22,27,24,18
[부산 서구]대신동,17,21,15,16,19,20,11,17,14,17,12,17,18,17,17,18,12,18,20,25,22,18,23,20
[부산 수영구]광안동,14,15,14,12,11,15,16,17,18,14,10,15,19,14,7,12,18,19,20,23,20,20,21,12
[부산 연제구]연산동,12,11,11,14,11,10,12,14,16,14,17,16,20,9,15,12,15,14,11,12,18,25,14,20
[부산 영도구]청학동,8,14,12,13,13,14,15,13,16,12,14,14,20,12,12,9,9,10,12,12,15,20,14,11
[부산 영도구]태종대,19,16,20,18,18,23,21,15,18,19,18,20,16,24,19,13,13,14,16,19,16,23,23,19
[부산 중구]광복동,17,15,13,16,11,18,14,17,19,15,23,16,21,20,20,18,20,18,19,26,30,31,19,19
[부산 해운대구]재송동,11,12,13,17,13,13,13,22,17,18,13,14,17,19,16,15,16,14,10,15,19,18,16,17
[부산 해운대구]좌동,19,13,15,16,15,15,10,13,9,14,10,14,14,21,15,17,20,17,14,11,19,22,19,12
