측정소명,1시,2시,3시,4시,5시,6시,7시,8시,9시,10시,11시,12시,13시,14시,15시,16시,17시,18시,19시,20시,21시,22시,23시,24시
[부산 강서구]녹산동,23,32,32,38,32,35,45,56,49,49,52,52,39,28,22,31,22,32,24,30,34,29,28,23
[부산 강서구]대저동,24,32,33,30,33,33,43,46,42,65,63,37,31,18,20,35,28,23,20,27,25,27,31,27
[부산 강서구]명지동,30,31,29,31,24,29,38,43,43,63,67,56,57,39,31,33,27,28,30,29,32,30,38,31
[부산 금정구]청룡동,32,30,27,33,31,32,42,43,55,34,36,31,24,26,16,17,20,23,25,29,27,28,24,18
[부산 금정구]회동동,27,25,28,32,32,33,31,37,41,48,49,38,27,28,22,22,24,26,28,28,26,30,30,35
[부산 기장군]기장읍,32,45,38,46,35,30,36,34,37,34,41,30,23,17,16,18,20,18,15,28,27,31,25,20
[부산 기장군]용수리,27,27,31,33,36,36,37,34,32,38,32,37,26,27,18,19,18,24,26,23,28,31,30,26
[부산 남구]대연동,31,36,33,33,32,37,42,37,53,60,55,42,39,24,28,32,36,31,28,30,30,37,28,23
[부산 남구]용호동,26,39,36,34,29,33,37,44,31,39,37,47,31,27,23,25,24,25,20,20,25,29,23,23
[부산 동구]수정동,27,34,32,30,40,33,35,36,30,35,42,31,28,23,23,31,28,22,21,24,30,25,22,24
[부산 동래구]명장동,29,29,31,31,23,39,44,47,52,39,26,20,25,19,-,23,26,32,27,32,27,28,23,19
[부산 부산진구]개금동,35,47,46,43,42,43,42,59,69,63,57,58,43,41,31,39,32,29,29,32,29,33,29,33
[부산 부산진구]전포동,26,33,37,43,41,39,40,40,42,48,53,56,56,50,41,45,40,35,30,32,33,33,31,28
[부산 북구]덕천동,37,37,37,36,35,37,40,50,45,56,53,44,35,32,29,29,29,28,23,31,32,33,31,27
[부산 북구]화명동,33,33,34,39,34,36,39,47,46,58,51,39,36,31,31,31,27,29,29,30,34,33,35,33
[부산 사상구]덕포동,42,38,36,38,35,40,47,47,81,74,69,52,37,31,31,38,33,33,33,32,32,33,32,31
[부산 사상구]학장동,30,42,44,38,41,57,44,66,81,95,77,66,46,56,38,49,55,47,36,33,33,36,32,34
[부산 사하구]당리동,24,-,31,37,39,32,35,36,57,59,65,58,60,43,36,41,35,31,32,29,32,37,36,32
[부산 사하구]장림동,31,29,35,41,44,44,50,62,75,62,71,58,64,40,43,41,28,30,28,25,48,51,45,42
[부산 서구]대신동,33,47,40,34,40,47,40,27,33,45,52,59,45,36,28,33,30,34,28,31,32,34,28,29
[부산 수영구]광안동,28,29,31,34,33,35,41,38,35,34,31,26,23,19,16,16,15,24,25,26,28,30,21,19
[부산 연제구]연산동,27,28,35,34,31,37,31,40,32,36,42,33,31,24,24,26,22,22,25,23,28,33,29,19
[부산 영도구]청학동,27,36,36,35,37,36,30,35,35,38,44,-,-,-,-,-,-,31,28,24,25,24,27,27
[부산 영도구]태종대,31,40,41,40,33,36,36,31,35,41,49,40,36,25,-,-,29,33,26,23,25,25,21,25
[부산 중구]광복동,30,35,36,31,34,36,39,29,33,31,43,48,32,21,27,30,35,27,24,24,25,28,25,25
[부산 해운대구]재송동,26,31,27,29,33,36,38,58,63,46,52,63,33,32,24,25,30,28,25,25,27,29,26,18
[부산 해운대구]좌동,33,33,40,46,38,36,34,28,33,44,47,37,20,23,21,24,19,27,23,25,26,25,26,21
