측정소명,1시,2시,3시,4시,5시,6시,7시,8시,9시,10시,11시,12시,13시,14시,15시,16시,17시,18시,19시,20시,21시,22시,23시,24시
[부산 강서구]녹산동,24,25,30,33,27,24,25,28,25,32,24,23,22,22,31,19,28,29,21,21,11,16,16,24
[부산 강서구]대저동,24,26,26,21,23,26,26,27,27,29,23,29,21,27,27,23,23,27,21,20,17,18,25,18
[부산 강서구]명지동,27,29,31,27,28,27,34,31,29,30,26,22,29,28,23,25,33,31,24,27,23,20,22,15
[부산 금정구]청룡동,26,28,27,21,28,27,27,23,29,31,27,27,23,25,26,27,25,23,22,23,23,20,18,25
[부산 금정구]회동동,27,28,29,28,24,30,31,26,31,28,27,25,31,25,24,29,32,29,30,26,20,25,24,24
[부산 기장군]기장읍,29,24,29,25,27,30,29,31,28,30,24,28,28,29,27,31,24,28,24,23,23,24,23,22
[부산 기장군]용수리,32,25,28,32,29,35,30,33,35,37,28,30,27,29,28,29,27,25,21,22,21,25,25,21
[부산 남구]대연동,27,25,29,26,30,31,29,33,32,34,35,28,27,35,26,30,28,25,26,23,23,22,26,30
[부산 남구]용호동,24,28,24,21,26,27,27,27,25,27,23,27,25,24,22,21,27,24,22,18,14,25,23,18
[부산 동구]수정동,36,31,26,23,26,30,24,27,28,26,26,22,28,31,24,30,26,22,23,19,19,24,20,23
[부산 동래구]명장동,25,27,26,25,34,31,30,26,28,21,23,26,20,24,28,28,34,27,28,20,21,19,22,21
[부산 부산진구]개금동,30,40,27,33,30,40,38,34,31,33,30,31,33,32,35,35,36,31,30,28,20,28,28,25
[부산 부산진구]전포동,31,29,31,30,31,33,32,32,33,34,34,33,31,27,29,33,34,31,31,28,28,27,27,25
[부산 북구]덕천동,26,24,28,28,24,29,29,24,28,27,25,24,21,25,29,29,27,29,30,30,23,21,25,24
[부산 북구]화명동,27,32,29,29,29,30,33,28,27,30,20,24,30,34,32,31,28,25,27,32,24,23,27,27
[부산 사상구]덕포동,29,29,30,30,26,28,32,26,30,31,26,19,26,23,27,28,28,25,27,22,15,23,27,21
[부산 사상구]학장동,29,18,24,23,27,24,31,28,31,28,25,27,27,22,24,26,27,25,16,24,19,18,21,22
[부산 사하구]당리동,24,22,24,27,24,25,25,24,31,26,25,36,25,23,24,22,32,24,21,23,18,22,23,21
[부산 사하구]장림동,27,32,25,27,26,27,26,26,26,26,30,29,27,24,18,27,27,28,25,27,18,19,16,26
[부산 서구]대신동,29,28,28,31,30,24,29,27,30,29,29,28,28,25,24,33,31,26,25,25,22,27,24,26
[부산 수영구]광안동,26,22,22,25,27,27,26,30,29,24,25,23,23,28,26,25,23,25,23,20,18,22,24,21
[부산 연제구]연산동,27,23,26,27,29,26,24,24,26,28,28,20,28,29,25,30,31,23,38,27,21,23,23,27
[부산 영도구]청학동,27,26,25,29,23,28,27,29,32,29,26,26,25,27,26,26,25,22,24,22,21,21,23,19
[부산 영도구]태종대,30,28,20,26,29,31,31,34,34,30,29,25,36,26,25,25,23,23,18,23,18,25,24,24
[부산 중구]광복동,32,25,22,27,28,27,28,30,29,31,26,29,28,27,23,33,31,28,22,26,25,27,27,25
[부산 해운대구]재송동,28,29,29,27,27,22,26,29,28,22,26,24,30,26,25,28,27,27,20,22,23,20,24,24
[부산 해운대구]좌동,28,28,28,26,26,27,26,36,31,33,28,28,27,29,26,27,28,23,27,25,23,23,22,23
