측정소명,1시,2시,3시,4시,5시,6시,7시,8시,9시,10시,11시,12시,13시,14시,15시,16시,17시,18시,19시,20시,21시,22시,23시,24시
[부산 강서구]녹산동,12,14,15,16,12,15,15,25,35,42,22,31,26,23,25,29,23,18,22,11,18,22,29,29
[부산 강서구]대저동,17,11,14,21,26,19,19,21,25,32,30,15,18,21,17,11,16,14,17,17,26,28,27,46
[부산 강서구]명지동,11,21,12,15,20,18,16,18,31,32,28,37,25,23,14,22,13,17,22,19,17,27,22,25
[부산 금정구]청룡동,11,9,10,11,13,14,13,18,17,20,12,11,12,-,18,15,-,-,19,12,13,15,15,14
[부산 금정구]회동동,11,9,12,17,12,12,18,18,19,48,28,21,18,21,26,28,24,28,23,23,29,18,30,16
[부산 기장군]기장읍,9,8,8,11,10,8,12,8,9,8,9,15,9,8,21,18,18,11,18,19,17,13,15,18
[부산 기장군]용수리,17,12,10,11,12,15,15,14,21,13,11,10,16,10,20,24,26,19,23,19,25,27,23,27
[부산 남구]대연동,9,7,9,9,14,10,17,16,17,25,25,23,26,23,19,24,22,21,23,23,22,18,27,18
[부산 남구]용호동,5,13,11,10,11,13,10,18,19,12,21,19,16,23,19,20,18,16,19,20,16,19,19,19
[부산 동구]수정동,15,11,13,12,14,12,11,14,12,15,14,15,22,16,17,14,10,9,10,15,10,9,13,10
[부산 동래구]명장동,11,12,12,13,10,18,22,23,17,8,9,-,-,24,19,18,15,17,18,21,14,15,19,16
[부산 부산진구]개금동,21,14,16,17,15,18,18,17,28,46,39,20,29,31,27,-,-,-,-,-,-,-,-,-
[부산 부산진구]전포동,12,12,11,13,14,15,17,18,24,31,35,37,32,27,28,25,18,17,16,16,19,21,20,20
[부산 북구]덕천동,14,15,16,14,16,17,19,20,25,33,23,18,23,22,27,18,26,23,25,20,23,24,29,34
[부산 북구]화명동,15,16,20,17,15,19,13,32,27,45,34,20,23,24,28,25,27,18,25,22,24,37,33,33
[부산 사상구]덕포동,15,15,14,17,16,17,19,48,33,42,37,23,26,20,25,-,-,-,26,20,25,25,23,26
[부산 사상구]학장동,19,19,21,22,11,19,17,23,46,46,46,34,-,-,-,-,31,27,24,24,23,26,19,28
[부산 사하구]당리동,11,11,12,16,7,12,18,11,24,35,22,32,29,27,22,26,23,12,15,18,18,15,18,17
[부산 사하구]장림동,12,11,15,13,13,14,15,16,29,48,38,33,28,17,25,32,21,20,17,20,14,18,23,31
[부산 서구]대신동,18,15,18,14,20,13,23,20,16,23,19,25,26,16,14,17,24,16,16,15,19,15,15,15
[부산 수영구]광안동,14,9,14,17,11,12,17,17,18,14,9,3,8,16,16,19,21,21,16,23,20,16,20,17
[부산 연제구]연산동,9,13,9,10,10,9,16,11,15,15,13,10,12,13,19,18,16,11,15,19,15,18,13,18
[부산 영도구]청학동,10,13,12,12,14,10,12,17,19,16,13,12,15,25,20,23,16,10,13,17,16,23,9,14
[부산 영도구]태종대,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
[부산 중구]광복동,9,8,12,7,7,11,9,12,9,12,8,11,17,18,19,13,13,11,11,15,15,17,15,15
[부산 해운대구]재송동,11,13,10,13,12,10,8,22,24,28,24,20,13,17,18,21,23,18,14,20,15,15,20,14
[부산 해운대구]좌동,8,2,5,2,5,3,6,3,5,6,4,8,4,8,17,15,17,11,7,5,11,9,11,7
