측정소명,1시,2시,3시,4시,5시,6시,7시,8시,9시,10시,11시,12시,13시,14시,15시,16시,17시,18시,19시,20시,21시,22시,23시,24시
[부산 강서구]녹산동,7,8,8,10,18,16,8,17,14,13,20,17,14,14,13,15,26,22,14,25,23,14,15,16
[부산 강서구]대저동,7,8,7,6,7,9,6,13,14,16,13,13,17,7,8,13,-,-,16,14,14,21,16,19
[부산 강서구]명지동,12,16,12,10,17,11,10,11,15,11,15,10,10,14,18,10,9,16,17,13,16,17,23,19
[부산 금정구]청룡동,8,7,6,5,8,9,6,8,7,4,12,11,7,10,12,9,10,10,12,23,12,11,7,14
[부산 금정구]회동동,7,14,10,10,14,13,12,11,12,12,13,12,9,9,16,15,14,14,16,13,16,14,11,16
[부산 기장군]기장읍,2,6,6,8,7,7,6,5,7,8,5,10,6,3,6,6,13,9,14,11,11,12,14,13
[부산 기장군]용수리,9,8,7,8,9,6,11,11,7,8,13,8,7,6,11,15,11,14,15,19,15,16,16,12
[부산 남구]대연동,7,10,10,6,8,9,13,14,12,14,14,15,19,20,17,15,20,22,17,17,17,17,15,16
[부산 남구]용호동,5,7,6,4,5,6,5,5,9,18,14,10,11,7,15,15,11,9,16,12,18,12,12,18
[부산 동구]수정동,5,6,10,9,8,8,12,8,12,16,13,12,7,10,8,8,14,11,11,14,12,13,15,15
[부산 동래구]명장동,8,7,6,12,11,16,11,15,8,3,4,10,6,8,7,9,5,12,15,15,16,14,16,9
[부산 부산진구]개금동,9,8,7,9,12,10,15,18,19,20,17,12,12,16,13,14,17,15,19,18,24,19,23,18
[부산 부산진구]전포동,5,9,10,9,7,4,6,5,5,8,18,27,32,38,46,52,37,26,19,9,12,8,8,7
[부산 북구]덕천동,6,15,6,5,4,7,8,8,16,15,19,17,15,14,18,16,16,16,17,15,14,18,14,16
[부산 북구]화명동,10,11,13,12,16,11,16,18,21,19,11,10,19,17,15,15,21,26,19,16,21,17,25,17
[부산 사상구]덕포동,8,9,7,6,8,9,14,21,34,26,20,17,13,18,18,21,19,17,23,25,28,23,21,17
[부산 사상구]학장동,12,14,11,14,14,12,18,21,27,28,27,27,21,28,29,25,27,29,24,19,21,25,25,24
[부산 사하구]당리동,9,9,8,11,9,11,9,13,14,19,15,9,13,16,12,14,13,11,17,19,16,18,17,11
[부산 사하구]장림동,28,18,23,23,23,21,13,17,17,28,23,23,25,24,27,27,25,27,17,14,21,23,21,22
[부산 서구]대신동,10,12,9,11,15,10,17,15,12,13,15,17,15,17,12,10,12,16,21,15,21,23,18,18
[부산 수영구]광안동,7,11,11,7,2,8,9,12,12,-,-,2,4,6,7,5,12,18,18,16,15,13,16,15
[부산 연제구]연산동,6,16,8,10,14,7,5,13,8,5,10,15,11,9,8,7,12,10,10,15,9,11,12,8
[부산 영도구]청학동,10,9,10,6,6,8,8,9,6,10,11,7,10,9,11,10,13,14,11,13,13,10,9,13
[부산 영도구]태종대,8,7,6,8,5,4,6,8,6,15,9,8,8,10,13,11,10,8,9,18,11,14,15,10
[부산 중구]광복동,13,10,13,8,6,8,18,9,9,9,7,11,12,12,12,11,11,14,16,9,16,17,14,13
[부산 해운대구]재송동,8,6,6,9,7,7,8,13,13,18,10,22,14,11,17,27,18,14,16,10,13,15,14,9
[부산 해운대구]좌동,6,8,8,6,6,5,8,5,8,10,10,9,11,9,8,10,12,9,10,12,11,8,15,9
