측정소명,1시,2시,3시,4시,5시,6시,7시,8시,9시,10시,11시,12시,13시,14시,15시,16시,17시,18시,19시,20시,21시,22시,23시,24시
[부산 강서구]녹산동,53,59,63,58,62,57,64,67,68,84,76,65,55,52,58,66,62,56,54,30,34,39,29,23
[부산 강서구]대저동,42,40,41,51,45,39,40,47,48,58,52,42,45,36,34,37,28,34,35,30,30,26,26,19
[부산 강서구]명지동,72,64,71,73,67,67,63,69,62,70,80,74,61,52,43,57,57,48,48,34,34,35,36,28
[부산 금정구]청룡동,46,45,50,43,49,39,48,49,48,54,59,48,47,44,26,36,34,39,36,41,41,40,34,22
[부산 금정구]회동동,49,48,50,51,56,56,48,49,57,55,60,65,44,24,34,60,55,50,60,39,37,36,29,8
[부산 기장군]기장읍,47,55,54,61,52,48,59,51,46,59,55,49,53,53,51,49,48,42,35,33,46,49,44,25
[부산 기장군]용수리,55,46,58,49,46,40,37,39,37,35,45,40,41,50,51,47,48,46,54,43,35,39,40,25
[부산 남구]대연동,69,68,57,56,64,71,72,67,72,75,67,55,46,42,65,55,48,44,35,45,45,49,15,1
[부산 남구]용호동,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
[부산 동구]수정동,39,47,47,40,37,34,29,27,46,56,54,36,48,52,56,49,31,30,23,28,27,27,9,1
[부산 동래구]명장동,55,52,54,51,63,66,66,62,68,63,46,34,19,28,51,42,19,27,30,33,39,33,8,2
[부산 부산진구]개금동,70,67,77,83,83,89,78,77,75,146,76,74,48,50,48,68,54,52,45,36,45,51,40,43
[부산 부산진구]전포동,67,68,69,70,68,67,65,65,71,80,78,71,62,55,51,54,50,48,41,35,36,43,49,45
[부산 북구]덕천동,46,53,56,57,52,53,56,59,59,67,61,58,57,44,46,42,49,42,32,43,39,38,32,26
[부산 북구]화명동,50,43,48,50,48,48,51,56,52,64,60,46,50,48,48,44,40,38,44,45,40,33,38,22
[부산 사상구]덕포동,51,57,58,59,66,60,59,62,65,72,80,71,63,55,73,78,60,38,32,32,32,33,31,14
[부산 사상구]학장동,50,49,57,62,69,63,64,82,75,87,93,86,66,41,40,51,49,62,42,39,39,33,36,17
[부산 사하구]당리동,50,-,51,55,64,72,64,67,66,82,96,76,49,53,44,55,43,41,38,36,37,36,29,15
[부산 사하구]장림동,57,69,63,66,69,67,61,59,53,66,87,57,44,40,47,48,52,41,32,34,34,33,34,16
[부산 서구]대신동,51,43,48,47,44,43,38,35,33,45,66,59,45,50,46,59,49,44,39,36,37,34,26,10
[부산 수영구]광안동,55,56,65,49,53,68,72,65,65,60,45,48,55,55,67,37,26,41,37,32,36,48,34,15
[부산 연제구]연산동,63,62,56,53,60,53,54,57,58,65,63,66,54,53,34,52,40,46,36,44,41,37,35,26
[부산 영도구]청학동,48,52,54,58,55,52,53,48,49,67,73,62,51,54,48,63,58,42,35,33,38,38,34,11
[부산 영도구]태종대,54,64,60,65,71,78,66,75,66,61,60,49,56,53,56,59,55,44,40,36,38,46,35,14
[부산 중구]광복동,46,49,53,49,52,47,47,44,49,67,67,66,53,47,48,74,56,42,36,37,36,35,26,16
[부산 해운대구]재송동,51,56,47,-,-,-,53,62,64,69,70,60,54,51,51,69,42,43,32,34,31,40,30,3
[부산 해운대구]좌동,49,44,48,48,41,30,33,36,35,44,57,53,-,-,-,60,42,40,36,28,34,39,39,13
