측정소명,1시,2시,3시,4시,5시,6시,7시,8시,9시,10시,11시,12시,13시,14시,15시,16시,17시,18시,19시,20시,21시,22시,23시,24시
[부산 강서구]녹산동,15,17,17,17,18,21,27,21,28,33,36,28,33,31,34,37,25,41,40,39,33,28,34,28
[부산 강서구]대저동,17,13,9,14,13,10,11,12,16,39,23,14,15,22,24,24,30,35,30,41,44,35,37,36
[부산 강서구]명지동,16,10,16,13,11,12,8,17,16,25,27,25,28,29,25,30,27,40,41,37,32,33,35,36
[부산 금정구]청룡동,9,9,6,4,10,9,10,10,10,14,21,17,21,24,23,29,34,28,38,33,32,30,31,61
[부산 금정구]회동동,16,12,9,11,14,10,10,27,28,27,31,27,28,28,32,37,35,42,43,42,36,39,40,37
[부산 기장군]기장읍,11,6,6,6,6,5,13,15,9,14,14,22,23,24,23,27,31,35,31,37,34,30,30,37
[부산 기장군]용수리,16,16,12,8,9,10,11,11,17,19,28,23,25,28,22,30,53,32,38,45,36,30,37,37
[부산 남구]대연동,12,12,13,12,4,9,15,16,19,31,25,21,34,32,37,35,28,35,49,46,41,34,34,32
[부산 남구]용호동,19,7,6,11,12,7,8,11,10,19,22,14,29,28,27,29,27,27,32,37,28,28,29,33
[부산 동구]수정동,12,11,12,14,10,9,15,11,14,19,15,15,27,27,28,35,27,31,37,32,21,22,22,28
[부산 동래구]명장동,9,8,10,10,15,9,14,10,10,11,15,15,23,29,26,32,42,41,40,41,38,37,40,33
[부산 부산진구]개금동,15,13,14,20,16,15,18,22,25,27,21,26,29,30,32,36,42,32,48,49,45,38,35,43
[부산 부산진구]전포동,8,8,7,4,6,9,11,12,15,22,24,35,48,56,58,59,60,60,60,58,51,43,38,37
[부산 북구]덕천동,13,11,12,11,10,11,18,16,21,21,21,23,25,30,32,36,35,39,40,42,48,39,38,36
[부산 북구]화명동,16,20,16,10,14,18,19,24,27,30,22,23,26,30,40,39,40,42,38,45,50,48,43,43
[부산 사상구]덕포동,22,17,17,17,9,12,24,24,20,24,21,25,27,25,39,37,38,32,41,52,43,36,38,36
[부산 사상구]학장동,22,24,26,19,21,17,25,27,40,49,30,31,35,36,47,41,41,39,57,44,46,37,38,42
[부산 사하구]당리동,17,16,16,8,8,9,12,11,16,14,16,24,29,36,34,29,31,32,43,41,35,32,34,37
[부산 사하구]장림동,27,15,15,16,18,28,22,23,21,32,32,33,26,32,32,29,29,30,37,29,27,33,34,30
[부산 서구]대신동,16,13,16,15,16,14,18,13,21,20,28,28,24,33,36,33,38,34,43,41,35,32,34,38
[부산 수영구]광안동,11,15,11,9,9,9,10,11,17,15,8,11,13,22,28,29,37,38,38,38,29,32,28,35
[부산 연제구]연산동,13,8,6,10,7,12,9,13,18,20,19,18,20,25,29,30,27,34,29,37,41,31,29,30
[부산 영도구]청학동,12,12,10,10,11,13,8,8,12,12,14,14,26,20,32,28,27,27,32,33,26,31,28,28
[부산 영도구]태종대,11,10,13,13,9,13,9,13,13,11,14,20,23,23,26,29,25,23,38,29,30,32,30,34
[부산 중구]광복동,11,13,11,10,11,14,17,14,9,13,21,21,26,29,29,33,31,35,42,43,33,39,31,28
[부산 해운대구]재송동,14,9,8,7,6,7,7,19,23,24,24,25,24,26,37,37,40,29,33,39,42,30,49,34
[부산 해운대구]좌동,10,10,10,10,10,12,7,9,16,15,18,18,-,-,36,33,34,36,35,40,37,34,36,38
