측정소명,1시,2시,3시,4시,5시,6시,7시,8시,9시,10시,11시,12시,13시,14시,15시,16시,17시,18시,19시,20시,21시,22시,23시,24시
[대전 대덕구]문평동,26,27,27,25,22,23,30,23,28,41,47,39,23,29,33,37,47,43,48,48,47,51,45,48
[대전 대덕구]읍내동,18,21,29,24,27,30,31,38,47,38,37,35,33,34,24,32,37,44,50,42,42,43,38,42
[대전 동구]대성동,18,19,15,14,13,11,12,12,14,16,19,26,25,31,38,37,42,45,43,43,39,41,48,41
[대전 동구]성남동1,22,19,20,22,19,17,18,20,24,29,36,43,28,30,39,46,57,49,48,45,46,44,48,48
[대전 서구]둔산동,17,18,19,26,19,22,20,16,26,29,28,26,35,30,39,42,38,43,34,37,37,33,35,38
[대전 서구]정림동,15,12,23,15,22,20,20,19,18,14,25,22,29,36,35,38,53,33,26,30,31,27,28,28
[대전 유성구]관평동,24,38,31,26,23,26,26,32,34,36,35,33,31,34,36,41,50,46,50,54,48,51,49,54
[대전 유성구]구성동,16,19,20,17,15,15,16,19,11,17,27,34,33,30,32,38,40,42,40,43,43,40,42,38
[대전 유성구]노은동,19,20,19,16,15,11,13,19,15,27,28,37,28,31,36,37,36,40,41,39,46,41,43,45
[대전 유성구]상대동(대전),22,20,12,17,16,14,12,31,29,34,30,27,25,26,27,37,43,43,44,38,36,36,40,40
[대전 중구]문창동,21,21,22,21,20,20,18,19,23,24,32,32,29,37,43,45,51,53,48,48,53,52,52,59
