측정소명,1시,2시,3시,4시,5시,6시,7시,8시,9시,10시,11시,12시,13시,14시,15시,16시,17시,18시,19시,20시,21시,22시,23시,24시
[대전 대덕구]문평동,19,22,22,17,17,22,20,25,26,32,34,51,51,42,30,26,31,23,37,29,24,20,24,26
[대전 대덕구]읍내동,24,23,21,20,24,22,22,28,34,38,48,47,42,44,37,34,34,36,38,32,28,26,31,32
[대전 동구]대성동,13,15,15,14,18,17,17,23,28,38,43,56,51,40,41,32,28,29,31,22,16,19,22,15
[대전 동구]성남동1,16,14,17,17,17,15,17,21,27,41,44,54,41,42,47,25,41,30,25,32,23,19,19,23
[대전 서구]둔산동,16,15,16,14,19,16,21,22,26,45,52,40,44,95,16,26,42,33,16,16,19,20,15,22
[대전 서구]정림동,21,21,20,22,25,22,22,26,30,38,44,54,50,46,45,41,32,34,35,34,30,30,30,29
[대전 유성구]관평동,18,18,25,19,22,22,21,27,32,31,40,58,53,42,39,25,31,23,36,32,24,29,30,25
[대전 유성구]구성동,14,17,9,16,15,22,19,23,27,37,46,52,46,42,31,25,22,27,26,20,20,1,22,19
[대전 유성구]노은동,16,15,18,17,17,21,19,23,20,24,43,56,43,43,28,25,25,24,25,20,17,22,22,21
[대전 유성구]상대동(대전),13,19,13,18,22,15,22,19,29,34,42,48,38,37,37,35,29,30,31,26,22,27,24,22
[대전 중구]문창동,17,22,22,25,21,22,24,25,35,45,52,56,50,45,43,36,27,31,35,32,29,24,28,27
