측정소명,1시,2시,3시,4시,5시,6시,7시,8시,9시,10시,11시,12시,13시,14시,15시,16시,17시,18시,19시,20시,21시,22시,23시,24시
[대전 대덕구]문평동,54,50,53,52,48,56,55,52,55,68,67,86,89,90,89,85,64,34,30,37,43,41,40,40
[대전 대덕구]읍내동,70,69,63,64,68,65,67,64,59,67,80,92,93,90,82,78,49,48,39,39,43,38,40,40
[대전 동구]대성동,43,43,45,41,45,37,47,42,43,44,52,61,76,93,110,107,87,72,64,42,33,42,31,25
[대전 동구]성남동1,52,53,55,47,53,51,54,47,50,59,61,73,108,91,93,86,79,57,47,37,61,47,41,41
[대전 서구]둔산동,64,57,59,49,46,43,51,46,45,58,54,81,71,69,83,85,61,42,26,30,44,18,29,36
[대전 서구]정림동,50,60,56,52,53,52,50,46,52,55,62,61,71,91,101,99,84,68,54,56,47,51,42,43
[대전 유성구]관평동,57,47,52,56,54,59,61,57,59,66,71,77,96,98,93,87,71,41,41,35,46,40,46,47
[대전 유성구]구성동,48,46,48,42,43,42,47,48,42,49,54,70,88,88,87,81,61,48,38,27,37,34,31,29
[대전 유성구]노은동,44,39,42,43,46,48,53,52,53,61,60,60,76,91,97,85,77,56,32,33,37,41,37,35
[대전 유성구]상대동(대전),46,48,50,44,41,41,41,43,50,45,52,54,65,74,90,83,77,67,32,30,33,39,31,33
[대전 중구]문창동,52,51,49,55,53,55,56,51,51,52,66,72,91,99,101,101,94,81,57,45,47,44,40,40
