측정소명,1시,2시,3시,4시,5시,6시,7시,8시,9시,10시,11시,12시,13시,14시,15시,16시,17시,18시,19시,20시,21시,22시,23시,24시
[대전 대덕구]문평동,71,71,65,56,51,52,51,42,40,38,52,49,38,32,25,22,14,20,14,19,21,22,23,22
[대전 대덕구]읍내동,74,66,65,60,56,52,48,42,47,46,49,48,38,30,29,21,24,23,19,19,20,22,28,19
[대전 동구]대성동,67,60,63,54,48,44,45,35,28,41,36,39,41,28,28,24,19,20,15,20,26,21,17,19
[대전 동구]성남동1,75,73,66,62,58,53,48,43,44,44,48,48,41,30,22,19,34,18,31,22,28,23,18,23
[대전 서구]둔산동,71,66,51,54,48,54,45,38,39,39,45,52,41,32,19,13,36,21,15,27,26,23,41,26
[대전 서구]정림동,67,56,54,53,54,49,38,31,25,30,42,41,37,24,23,15,25,17,13,22,16,19,16,17
[대전 유성구]관평동,79,80,72,64,62,57,54,46,44,47,53,52,39,26,23,17,18,21,23,25,31,28,26,26
[대전 유성구]구성동,69,67,64,59,53,47,43,41,36,38,43,44,32,24,23,16,12,19,15,17,19,20,26,22
[대전 유성구]노은동,71,64,63,54,53,48,44,40,41,40,44,40,28,23,24,11,13,13,15,23,20,19,22,16
[대전 유성구]상대동(대전),66,60,58,60,48,46,43,36,36,33,39,41,29,20,21,29,18,21,19,21,28,21,21,23
[대전 중구]문창동,84,79,77,69,64,56,49,44,40,44,52,48,42,34,27,24,24,38,27,27,32,26,25,24
