측정소명,1시,2시,3시,4시,5시,6시,7시,8시,9시,10시,11시,12시,13시,14시,15시,16시,17시,18시,19시,20시,21시,22시,23시,24시
[대전 대덕구]문평동,3,3,3,5,6,6,7,8,9,9,6,8,9,6,13,11,6,9,9,13,15,14,11,11
[대전 대덕구]읍내동,1,1,7,10,12,6,9,12,10,6,7,9,12,7,6,5,12,21,18,21,22,14,18,13
[대전 동구]대성동,2,1,4,5,4,1,7,5,3,7,7,7,14,13,16,8,11,14,11,7,4,7,6,4
[대전 동구]성남동1,1,1,1,1,3,3,1,1,4,7,14,15,12,7,5,7,9,8,9,11,14,14,8,7
[대전 서구]둔산동,6,4,7,4,6,10,6,8,5,5,8,7,16,12,2,15,27,11,15,14,10,15,6,10
[대전 서구]정림동,6,8,9,6,9,8,9,12,10,13,12,15,14,14,10,13,9,11,13,12,19,18,15,13
[대전 유성구]관평동,6,5,5,11,7,10,12,11,9,11,16,8,8,10,8,6,8,7,12,17,17,15,14,11
[대전 유성구]구성동,3,3,2,3,1,3,6,6,8,7,8,8,9,6,5,4,6,5,3,3,7,8,8,6
[대전 유성구]노은동,3,1,3,5,9,7,9,6,4,5,6,6,4,4,3,5,5,6,8,9,7,10,14,16
[대전 유성구]상대동(대전),1,1,4,4,6,6,6,6,9,8,10,11,12,6,8,8,10,6,6,12,15,13,12,13
[대전 중구]문창동,4,5,6,6,8,5,8,10,12,15,9,6,12,11,8,15,11,9,10,20,22,18,15,15
