측정소명,1시,2시,3시,4시,5시,6시,7시,8시,9시,10시,11시,12시,13시,14시,15시,16시,17시,18시,19시,20시,21시,22시,23시,24시
[대전 대덕구]문평동,11,11,11,13,14,16,13,23,22,28,23,17,25,20,19,26,23,26,37,42,43,42,47,39
[대전 대덕구]읍내동,9,19,16,15,18,18,26,30,22,23,19,22,25,27,26,24,25,31,44,50,44,45,47,45
[대전 동구]대성동,8,9,15,11,10,8,9,15,20,15,16,21,23,25,24,27,25,22,24,31,35,32,36,38
[대전 동구]성남동1,11,11,11,10,8,13,14,12,17,18,18,25,38,26,46,35,24,23,31,42,43,39,44,46
[대전 서구]둔산동,9,10,17,14,16,12,20,19,15,28,22,10,34,39,22,18,35,30,42,39,36,38,47,82
[대전 서구]정림동,15,16,16,18,17,19,18,24,23,27,24,21,25,25,24,26,25,31,36,36,36,41,42,52
[대전 유성구]관평동,10,11,17,13,15,16,18,15,21,25,29,26,27,22,26,23,25,22,38,52,45,41,51,42
[대전 유성구]구성동,11,10,10,14,15,14,12,11,17,21,21,23,19,20,19,25,22,22,27,41,43,36,37,40
[대전 유성구]노은동,10,12,12,8,9,15,15,12,14,36,18,22,26,22,25,25,27,27,29,42,44,41,44,46
[대전 유성구]상대동(대전),23,16,17,18,12,12,25,24,43,23,16,23,23,23,33,25,24,32,46,35,43,40,48,49
[대전 중구]문창동,11,17,15,15,14,16,15,19,22,28,21,27,26,31,28,27,29,32,35,44,42,46,51,53
