측정소명,1시,2시,3시,4시,5시,6시,7시,8시,9시,10시,11시,12시,13시,14시,15시,16시,17시,18시,19시,20시,21시,22시,23시,24시
[대전 대덕구]문평동,52,42,44,43,40,37,36,38,36,45,50,53,41,35,34,35,23,19,19,15,28,38,60,53
[대전 대덕구]읍내동,42,48,43,47,49,48,51,52,48,52,57,52,34,32,14,13,11,19,23,26,25,28,39,34
[대전 동구]대성동,36,32,30,31,25,27,29,28,34,36,37,42,33,36,29,22,20,11,18,18,16,21,26,25
[대전 동구]성남동1,43,35,41,33,36,34,32,32,36,37,39,48,42,34,27,16,13,13,19,25,25,21,27,29
[대전 서구]둔산동,34,43,38,49,40,40,36,40,42,49,46,44,34,28,10,26,15,18,39,27,22,24,32,28
[대전 서구]정림동,40,38,38,34,33,34,38,37,38,40,38,48,42,36,28,23,14,19,22,23,21,25,26,29
[대전 유성구]관평동,53,48,48,54,48,42,48,48,47,44,48,52,45,35,31,29,20,20,22,24,33,34,39,31
[대전 유성구]구성동,44,53,32,39,39,33,31,35,39,43,45,46,46,34,27,12,9,17,15,26,24,21,26,27
[대전 유성구]노은동,35,32,36,38,31,33,33,37,48,43,42,44,41,38,20,6,8,13,13,25,26,27,31,25
[대전 유성구]상대동(대전),42,35,36,36,35,34,36,35,37,37,38,43,39,30,17,20,14,16,26,27,25,24,27,28
[대전 중구]문창동,37,38,34,38,31,34,28,40,43,43,42,49,47,41,26,22,16,19,23,27,22,27,28,33
