측정소명,1시,2시,3시,4시,5시,6시,7시,8시,9시,10시,11시,12시,13시,14시,15시,16시,17시,18시,19시,20시,21시,22시,23시,24시
[대전 대덕구]문평동,41,42,48,44,42,41,38,39,40,40,39,41,43,43,44,45,39,43,44,47,52,58,60,63
[대전 대덕구]읍내동,53,46,42,41,40,44,48,56,56,52,49,51,53,58,55,53,54,56,54,57,65,63,60,60
[대전 동구]대성동,41,33,41,33,38,36,40,40,42,42,38,39,42,42,48,49,42,49,41,46,49,46,44,46
[대전 동구]성남동1,39,40,47,42,45,42,43,45,51,48,38,44,46,49,47,40,45,45,50,47,42,45,53,50
[대전 서구]둔산동,20,25,33,29,31,38,42,41,50,43,41,37,47,41,33,56,-,-,-,38,39,48,48,43
[대전 서구]정림동,52,43,50,49,44,50,48,46,49,54,42,40,42,48,44,47,51,49,52,53,54,50,48,47
[대전 유성구]관평동,39,41,37,39,35,32,41,40,46,43,40,45,45,47,46,46,43,47,48,50,52,52,59,56
[대전 유성구]구성동,34,31,37,34,41,49,44,46,44,46,47,39,38,43,42,40,42,42,44,43,38,45,44,45
[대전 유성구]노은동,43,42,45,44,42,36,38,35,44,39,41,39,42,41,46,39,42,44,46,43,46,42,47,44
[대전 유성구]상대동(대전),46,42,47,44,40,43,42,44,46,42,34,37,41,38,41,37,40,41,46,45,52,46,49,47
[대전 중구]문창동,51,52,46,49,45,43,45,44,49,46,42,45,42,46,52,50,58,47,48,54,52,57,63,58
