측정소명,1시,2시,3시,4시,5시,6시,7시,8시,9시,10시,11시,12시,13시,14시,15시,16시,17시,18시,19시,20시,21시,22시,23시,24시
[대전 대덕구]문평동,47,48,45,46,51,47,48,48,51,49,53,60,56,59,61,65,-,-,60,64,65,62,56,62
[대전 대덕구]읍내동,45,47,45,43,46,46,42,40,46,50,54,53,51,59,58,68,68,64,61,61,63,57,61,59
[대전 동구]대성동,39,37,43,38,32,31,35,33,30,37,38,46,59,54,61,63,60,62,53,53,54,49,54,56
[대전 동구]성남동1,50,50,51,46,48,45,43,32,35,36,47,61,63,63,75,72,62,58,60,60,68,61,58,60
[대전 서구]둔산동,37,35,40,36,35,32,38,30,29,47,42,52,45,50,47,57,59,54,38,51,54,63,45,53
[대전 서구]정림동,36,35,32,32,31,31,26,25,39,38,38,38,32,41,37,40,42,37,41,42,38,45,40,39
[대전 유성구]관평동,51,53,47,46,49,48,48,51,47,50,54,55,55,61,60,65,62,63,60,68,61,63,63,59
[대전 유성구]구성동,43,40,42,44,37,41,40,40,42,43,45,48,55,56,53,57,61,57,57,54,54,57,53,54
[대전 유성구]노은동,46,42,37,47,40,41,47,45,47,47,46,54,56,59,61,63,61,53,58,59,52,52,55,49
[대전 유성구]상대동(대전),42,37,37,42,40,37,38,44,45,60,62,49,50,49,64,61,55,52,59,67,60,53,60,57
[대전 중구]문창동,51,55,52,45,46,43,36,42,46,46,56,62,61,63,69,71,68,60,61,69,66,61,61,62
