측정소명,1시,2시,3시,4시,5시,6시,7시,8시,9시,10시,11시,12시,13시,14시,15시,16시,17시,18시,19시,20시,21시,22시,23시,24시
[대전 대덕구]문평동,27,26,26,39,42,47,60,72,85,113,140,138,98,53,32,51,34,20,21,29,17,20,15,20
[대전 대덕구]읍내동,24,28,31,40,42,50,70,75,87,120,149,133,94,61,52,56,42,20,25,40,26,16,17,14
[대전 동구]대성동,22,22,30,37,45,58,88,69,76,92,118,142,107,82,43,48,37,24,10,20,16,14,11,11
[대전 동구]성남동1,23,25,38,46,43,74,71,83,76,91,142,158,104,71,56,45,57,25,16,26,20,18,18,23
[대전 서구]둔산동,18,20,29,32,34,45,52,66,72,109,135,108,75,57,32,48,44,29,28,60,44,33,12,24
[대전 서구]정림동,16,23,28,30,37,43,53,57,68,87,122,100,78,46,37,47,43,21,18,24,21,11,8,12
[대전 유성구]관평동,27,27,34,37,41,49,64,75,82,121,142,145,105,64,44,44,42,19,25,28,22,21,16,18
[대전 유성구]구성동,24,32,27,30,38,46,63,66,72,105,132,133,93,59,38,47,40,17,18,22,11,13,14,10
[대전 유성구]노은동,22,23,30,36,37,48,61,67,78,104,149,135,97,69,34,38,51,18,24,21,15,18,13,16
[대전 유성구]상대동(대전),18,23,36,35,42,51,63,60,82,94,129,144,98,56,58,55,42,19,17,21,14,11,13,13
[대전 중구]문창동,30,32,34,44,49,63,70,74,84,95,142,171,124,78,54,59,58,26,17,26,17,18,21,21
