측정소명,1시,2시,3시,4시,5시,6시,7시,8시,9시,10시,11시,12시,13시,14시,15시,16시,17시,18시,19시,20시,21시,22시,23시,24시
[대전 대덕구]문평동,29,32,32,32,23,23,27,22,27,26,31,29,28,26,22,19,23,27,24,38,38,30,30,32
[대전 대덕구]읍내동,23,32,34,28,33,33,34,35,28,35,33,28,25,22,22,17,26,31,32,38,39,33,36,33
[대전 동구]대성동,26,22,22,19,21,20,22,20,22,21,28,27,26,28,28,25,23,23,24,29,26,35,32,25
[대전 동구]성남동1,33,30,30,27,27,26,25,24,26,32,31,28,26,25,24,23,20,23,34,30,34,36,32,30
[대전 서구]둔산동,33,33,26,29,27,29,28,26,40,30,32,13,24,26,26,19,34,24,23,38,32,24,26,31
[대전 서구]정림동,30,29,28,29,25,22,24,29,28,28,30,26,27,25,27,25,26,24,26,34,36,41,37,38
[대전 유성구]관평동,34,34,33,28,31,31,22,27,22,38,34,33,31,28,20,15,23,31,34,36,38,36,30,33
[대전 유성구]구성동,24,30,23,24,26,17,21,20,19,27,30,30,26,23,21,18,21,19,27,26,32,30,29,27
[대전 유성구]노은동,26,25,24,23,21,24,23,24,22,26,31,29,25,20,24,23,20,21,24,27,31,41,32,28
[대전 유성구]상대동(대전),27,25,26,25,23,29,16,19,24,21,31,25,27,23,25,22,26,19,24,27,32,35,32,32
[대전 중구]문창동,31,29,31,26,25,23,28,27,27,34,33,33,24,30,27,26,24,27,31,28,43,40,35,35
