측정소명,1시,2시,3시,4시,5시,6시,7시,8시,9시,10시,11시,12시,13시,14시,15시,16시,17시,18시,19시,20시,21시,22시,23시,24시
[대전 대덕구]문평동,26,26,26,37,41,34,35,32,33,46,31,29,32,29,-,-,-,-,30,33,32,28,36,31
[대전 대덕구]읍내동,27,26,29,32,34,35,32,34,45,46,39,14,22,28,32,33,36,30,34,31,28,34,33,29
[대전 동구]대성동,26,18,19,24,29,28,35,23,29,31,30,-,-,29,23,30,24,21,26,23,30,24,26,30
[대전 동구]성남동1,29,27,31,35,41,36,30,21,32,35,31,32,29,29,60,90,35,30,28,27,36,31,38,34
[대전 서구]둔산동,21,24,24,32,30,26,26,28,37,29,22,12,26,19,27,28,32,33,24,26,33,29,34,31
[대전 서구]정림동,25,25,21,25,22,19,26,25,24,19,26,-,-,-,20,20,29,25,24,21,25,26,22,31
[대전 유성구]관평동,29,27,33,38,41,37,35,35,39,40,36,35,32,23,27,29,30,35,37,36,41,39,30,33
[대전 유성구]구성동,22,24,23,26,33,29,23,22,30,26,25,19,26,23,21,20,22,27,21,29,25,27,27,29
[대전 유성구]노은동,31,20,22,30,27,27,28,24,28,41,29,24,21,20,19,20,26,25,25,27,26,28,28,32
[대전 유성구]상대동(대전),28,22,24,30,28,26,30,48,40,65,36,20,24,20,-,-,-,27,25,30,27,27,35,31
[대전 중구]문창동,30,33,33,31,38,41,36,36,37,36,37,34,31,25,25,30,32,34,30,36,35,38,35,35
