측정소명,1시,2시,3시,4시,5시,6시,7시,8시,9시,10시,11시,12시,13시,14시,15시,16시,17시,18시,19시,20시,21시,22시,23시,24시
[대전 대덕구]문평동,88,92,80,99,110,108,112,106,88,89,91,88,74,59,61,49,39,41,43,48,50,52,55,52
[대전 대덕구]읍내동,106,104,102,116,127,125,128,114,105,98,92,84,73,56,40,41,38,47,51,52,56,60,61,58
[대전 동구]대성동,55,42,40,46,65,91,92,101,105,94,83,84,84,79,76,60,52,44,38,35,50,43,43,40
[대전 동구]성남동1,79,75,70,103,120,111,124,121,108,97,101,91,81,69,64,52,45,50,39,47,52,58,60,63
[대전 서구]둔산동,-,-,-,78,77,89,89,84,98,94,84,67,68,64,40,45,49,46,32,45,40,47,47,48
[대전 서구]정림동,50,48,43,42,40,44,41,53,66,86,71,68,56,48,49,36,40,38,43,41,44,38,42,42
[대전 유성구]관평동,90,95,92,99,119,116,115,107,101,91,94,85,75,68,56,49,39,40,45,47,53,59,58,57
[대전 유성구]구성동,74,69,67,74,88,98,98,106,101,91,87,71,63,59,47,41,44,33,38,36,38,47,43,44
[대전 유성구]노은동,71,62,65,80,90,89,90,96,110,90,81,72,60,47,35,34,39,40,46,43,47,46,47,43
[대전 유성구]상대동(대전),58,47,50,61,63,59,56,55,89,90,85,72,59,54,43,37,37,41,48,48,50,49,44,42
[대전 중구]문창동,58,60,54,80,114,114,120,136,114,101,99,94,82,76,68,55,45,40,43,64,62,56,56,51
