측정소명,1시,2시,3시,4시,5시,6시,7시,8시,9시,10시,11시,12시,13시,14시,15시,16시,17시,18시,19시,20시,21시,22시,23시,24시
[대구 군위군]군위읍,44,44,39,41,42,35,42,45,50,53,55,56,46,44,42,38,41,39,35,40,33,35,30,30
[대구 남구]대명동,41,45,36,38,35,40,39,42,47,56,62,47,46,31,28,27,24,24,23,39,40,30,31,33
[대구 달서구]본동,58,66,47,53,57,56,64,73,66,73,64,63,51,48,29,34,28,30,31,38,41,39,38,39
[대구 달서구]진천동,48,66,51,48,52,53,56,70,75,70,66,62,48,36,30,31,24,30,36,39,39,40,40,34
[대구 달서구]호림동,57,64,55,56,51,57,59,54,58,65,62,55,47,38,33,32,31,33,33,43,37,34,36,37
[대구 달성군]다사읍,45,46,41,40,39,41,44,51,57,51,47,48,38,33,30,27,31,31,34,55,31,28,28,31
[대구 달성군]유가읍,48,51,63,49,44,45,52,60,67,59,54,50,46,34,33,30,35,36,35,39,40,42,32,32
[대구 달성군]화원읍,42,44,39,41,41,45,42,42,55,64,62,63,48,35,28,34,28,34,39,34,40,30,31,28
[대구 동구]서호동,52,57,55,53,53,53,46,57,57,57,51,46,44,47,42,30,30,31,34,39,38,41,35,62
[대구 동구]신암동,50,47,45,41,46,42,42,56,52,47,46,48,53,39,36,28,35,31,28,39,38,45,41,44
[대구 북구]산격동,53,46,48,46,50,47,50,51,53,59,61,55,51,41,38,38,33,33,31,44,42,39,45,35
[대구 북구]침산동,69,48,50,47,51,48,50,58,59,68,61,55,46,38,40,27,34,33,35,42,39,39,35,41
[대구 북구]태전동,50,52,46,43,42,40,45,46,50,54,61,49,45,35,45,32,28,33,32,40,40,40,35,32
[대구 서구]내당동,62,56,79,63,62,62,63,59,62,69,64,57,50,42,30,30,34,31,31,39,36,40,40,35
[대구 서구]이현동,55,56,57,51,48,75,56,61,68,68,63,58,50,38,33,30,31,35,33,39,36,42,36,41
[대구 수성구]만촌동,52,47,51,55,46,47,50,50,48,48,59,53,47,44,34,30,29,29,29,36,40,36,44,36
[대구 수성구]시지동,42,42,44,47,44,45,50,51,57,61,52,47,52,46,36,29,27,29,28,39,34,36,40,31
[대구 수성구]지산동,50,51,42,41,40,36,45,45,51,53,48,56,48,44,29,28,27,28,34,31,33,33,38,31
[대구 중구]남산1동,48,45,41,40,44,39,44,50,51,56,57,52,53,38,33,33,33,33,30,35,62,39,38,39
[대구 중구]수창동,53,52,47,47,47,44,51,61,57,61,58,46,45,33,34,30,25,29,28,38,36,34,36,48
