측정소명,1시,2시,3시,4시,5시,6시,7시,8시,9시,10시,11시,12시,13시,14시,15시,16시,17시,18시,19시,20시,21시,22시,23시,24시
[대구 군위군]군위읍,14,18,16,13,14,16,14,16,18,22,17,9,9,8,9,16,18,18,18,18,18,18,-,-
[대구 남구]대명동,13,12,9,14,8,9,16,19,25,34,29,18,11,14,17,18,25,30,31,31,25,33,38,41
[대구 달서구]본동,9,9,11,8,8,14,19,28,31,29,27,30,16,22,18,20,27,29,38,36,42,36,45,41
[대구 달서구]진천동,9,7,7,9,8,27,14,27,34,33,30,23,18,24,-,-,27,23,38,40,40,53,57,47
[대구 달서구]호림동,19,17,21,14,19,20,21,33,31,33,30,19,19,15,19,22,33,35,44,47,52,48,48,51
[대구 달성군]다사읍,11,9,9,16,12,9,14,17,19,25,14,11,12,12,20,16,20,25,28,46,28,31,28,30
[대구 달성군]유가읍,13,14,12,16,13,15,23,36,35,40,40,28,26,25,18,17,25,34,26,51,48,54,47,48
[대구 달성군]화원읍,17,16,14,18,16,12,13,14,12,36,36,25,23,11,19,28,27,29,25,33,25,33,38,33
[대구 동구]서호동,16,13,13,12,16,17,13,17,22,25,28,31,12,16,25,30,27,31,34,44,46,48,48,69
[대구 동구]신암동,14,9,18,16,17,9,12,23,34,34,35,23,17,9,23,23,23,29,24,33,31,38,33,39
[대구 북구]산격동,8,11,16,11,9,11,11,31,31,28,30,19,-,-,17,20,30,23,27,33,25,33,34,34
[대구 북구]침산동,14,12,19,13,12,9,12,39,39,48,73,29,17,29,22,24,33,34,41,40,38,45,36,41
[대구 북구]태전동,18,10,14,16,13,14,16,17,21,21,17,15,12,7,10,21,25,28,32,39,36,43,39,30
[대구 서구]내당동,17,12,16,12,17,14,16,22,27,36,33,25,13,17,17,20,24,29,38,50,52,47,46,45
[대구 서구]이현동,14,11,12,16,14,19,17,36,41,42,28,25,16,17,17,23,22,27,27,34,39,41,40,36
[대구 수성구]만촌동,16,13,14,19,16,16,18,14,30,28,35,28,19,16,22,25,28,29,45,46,46,41,40,46
[대구 수성구]시지동,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,25,-,-,-,40,34,41,35,47
[대구 수성구]지산동,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,50,53,44,30,36,41
[대구 중구]남산1동,17,11,17,11,18,16,13,18,22,27,28,22,9,13,17,16,25,28,36,36,28,39,45,42
[대구 중구]수창동,9,8,13,11,12,13,14,16,28,25,25,23,14,17,24,19,29,24,35,50,42,45,39,39
