측정소명,1시,2시,3시,4시,5시,6시,7시,8시,9시,10시,11시,12시,13시,14시,15시,16시,17시,18시,19시,20시,21시,22시,23시,24시
[대구 군위군]군위읍,20,16,22,22,20,18,19,17,19,20,20,20,23,19,17,24,22,22,30,28,28,22,24,16
[대구 남구]대명동,16,22,17,19,20,19,20,28,25,33,24,22,23,24,18,16,18,17,11,19,28,20,33,35
[대구 달서구]본동,22,20,16,18,19,20,22,27,30,39,28,27,-,-,-,17,17,18,20,23,23,28,31,39
[대구 달서구]진천동,17,17,18,14,19,20,22,28,29,39,41,33,-,-,-,-,18,22,31,16,24,20,30,31
[대구 달서구]호림동,25,27,25,27,25,23,28,28,44,52,54,53,26,25,26,18,23,23,21,30,29,21,26,30
[대구 달성군]다사읍,14,12,14,12,11,14,14,20,27,29,29,29,18,14,17,12,16,14,20,17,28,16,22,17
[대구 달성군]유가읍,18,30,18,19,16,21,29,22,33,38,34,29,22,20,17,20,12,23,19,20,35,36,19,22
[대구 달성군]화원읍,31,13,18,19,22,18,17,16,22,29,50,51,39,20,17,17,14,12,13,18,18,19,20,19
[대구 동구]서호동,14,18,18,22,20,17,22,23,27,28,25,17,22,23,24,18,14,22,22,20,34,41,25,38
[대구 동구]신암동,16,17,19,20,14,20,17,25,27,25,30,22,22,20,19,16,19,20,18,27,25,25,23,18
[대구 북구]산격동,16,13,16,25,17,20,19,19,22,29,24,17,14,25,19,14,16,20,16,22,29,25,22,18
[대구 북구]침산동,17,17,19,18,22,23,27,34,35,-,-,40,28,23,20,20,22,24,22,30,40,31,31,28
[대구 북구]태전동,17,20,22,18,19,26,22,29,28,28,33,29,31,20,18,20,21,22,34,32,29,31,25,29
[대구 서구]내당동,17,20,19,20,24,19,20,27,28,39,40,-,-,12,17,20,19,20,19,20,27,45,41,38
[대구 서구]이현동,19,18,17,19,19,24,31,36,36,41,-,-,29,20,20,18,28,30,25,23,35,38,28,25
[대구 수성구]만촌동,23,25,27,16,24,25,25,27,36,31,35,20,28,30,20,-,-,24,23,34,33,36,38,39
[대구 수성구]시지동,17,16,16,18,16,24,20,24,33,28,28,27,20,22,22,14,13,17,25,20,23,20,17,24
[대구 수성구]지산동,20,27,20,20,23,19,25,20,24,29,24,27,25,30,19,17,18,14,20,18,24,20,25,22
[대구 중구]남산1동,16,19,18,18,18,18,17,20,30,33,34,27,29,19,24,17,9,16,24,24,27,40,36,40
[대구 중구]수창동,14,16,18,18,19,20,19,33,35,39,35,33,-,-,18,16,20,19,17,17,29,29,33,27
