측정소명,1시,2시,3시,4시,5시,6시,7시,8시,9시,10시,11시,12시,13시,14시,15시,16시,17시,18시,19시,20시,21시,22시,23시,24시
[대구 군위군]군위읍,50,50,46,47,46,47,41,44,46,55,52,64,64,59,55,36,36,25,41,40,40,36,35,33
[대구 남구]대명동,50,52,50,47,50,48,50,52,55,59,66,66,69,58,46,28,27,29,31,30,29,33,30,34
[대구 달서구]본동,59,62,59,53,58,56,58,61,58,63,70,73,75,66,44,33,29,34,33,36,29,38,40,38
[대구 달서구]진천동,56,55,56,59,56,57,58,57,58,64,69,73,70,64,45,35,28,31,34,36,38,44,34,39
[대구 달서구]호림동,59,60,64,60,59,65,64,71,67,71,78,74,75,62,43,32,36,32,36,38,34,39,47,50
[대구 달성군]다사읍,53,56,50,56,53,50,56,58,55,64,67,73,67,58,45,31,35,29,35,36,30,33,39,44
[대구 달성군]유가읍,59,57,57,59,62,62,64,68,79,75,62,71,61,51,40,36,35,39,41,39,42,37,41,37
[대구 달성군]화원읍,63,57,47,52,55,59,59,66,70,79,79,80,77,66,41,33,29,36,40,33,28,36,35,33
[대구 동구]서호동,50,51,48,55,48,50,47,52,56,55,63,61,63,59,58,55,46,35,35,31,30,36,38,41
[대구 동구]신암동,51,51,53,56,57,57,55,57,56,56,63,64,62,66,57,48,35,24,33,31,38,42,42,38
[대구 북구]산격동,50,53,52,53,57,55,50,56,56,59,68,67,73,66,61,42,38,30,33,34,38,34,41,38
[대구 북구]침산동,53,56,55,52,56,57,55,58,59,64,68,73,72,72,56,41,27,30,33,35,40,41,45,39
[대구 북구]태전동,59,54,54,54,59,55,59,58,61,61,68,63,70,66,53,34,28,28,32,35,34,34,36,36
[대구 서구]내당동,58,57,59,53,57,56,58,59,59,67,69,73,74,70,46,35,33,30,39,36,40,39,44,45
[대구 서구]이현동,56,55,55,58,55,58,58,63,61,66,73,73,68,64,45,36,33,31,39,40,38,39,38,44
[대구 수성구]만촌동,51,48,50,52,56,53,50,55,59,53,59,62,66,67,58,45,29,27,30,30,35,34,36,47
[대구 수성구]시지동,48,48,48,51,51,50,51,61,70,66,68,64,62,59,66,56,42,34,31,30,38,35,38,35
[대구 수성구]지산동,53,56,51,53,48,51,48,56,57,56,63,63,69,68,62,45,29,30,35,35,33,40,34,29
[대구 중구]남산1동,57,57,55,55,56,55,53,61,62,59,62,70,73,73,57,35,33,34,34,41,39,35,41,42
[대구 중구]수창동,52,51,50,51,50,51,52,52,57,58,63,62,66,62,51,39,27,35,31,35,36,35,36,41
