측정소명,1시,2시,3시,4시,5시,6시,7시,8시,9시,10시,11시,12시,13시,14시,15시,16시,17시,18시,19시,20시,21시,22시,23시,24시
[대구 군위군]군위읍,22,20,25,19,23,20,20,31,30,29,19,23,18,13,11,12,11,9,14,28,20,23,16,23
[대구 남구]대명동,27,20,23,17,24,23,24,29,31,-,-,-,18,7,12,14,11,8,11,12,11,13,16,19
[대구 달서구]본동,31,25,23,28,27,27,30,38,51,36,30,30,17,12,14,9,9,14,16,16,19,17,14,17
[대구 달서구]진천동,-,-,-,-,-,-,-,-,-,-,-,-,18,17,16,17,14,17,18,24,19,16,20,23
[대구 달서구]호림동,32,35,34,29,32,32,34,36,38,37,39,23,-,-,-,10,16,17,17,17,33,30,37,28
[대구 달성군]다사읍,23,19,20,20,22,22,28,30,31,40,23,17,8,8,9,12,20,13,8,8,12,16,16,14
[대구 달성군]유가읍,27,24,30,24,33,30,32,38,37,37,31,22,18,16,8,7,10,13,18,10,12,22,28,34
[대구 달성군]화원읍,25,20,27,25,22,27,18,25,27,46,33,25,14,20,16,17,16,17,20,38,30,23,17,18
[대구 동구]서호동,29,29,28,29,25,30,29,33,30,33,27,17,17,11,9,11,8,12,16,14,12,11,12,36
[대구 동구]신암동,33,25,28,23,24,18,20,28,38,50,31,30,-,-,13,12,9,13,13,12,11,17,23,14
[대구 북구]산격동,24,22,23,29,20,20,23,24,27,38,31,30,18,9,9,12,9,9,16,11,11,11,20,22
[대구 북구]침산동,25,29,25,25,24,27,33,33,40,46,31,29,19,13,9,12,14,13,18,16,12,18,29,27
[대구 북구]태전동,25,24,22,29,24,23,24,28,32,32,24,18,14,11,9,9,11,11,16,15,22,21,22,26
[대구 서구]내당동,28,24,24,23,24,29,24,31,41,40,36,35,20,7,11,11,11,17,13,14,9,19,24,35
[대구 서구]이현동,25,24,22,25,27,29,25,30,36,36,34,31,14,9,11,13,9,13,13,13,13,14,16,16
[대구 수성구]만촌동,27,28,28,29,30,25,24,25,31,36,34,38,28,14,11,9,14,12,13,16,14,16,22,19
[대구 수성구]시지동,27,24,23,23,24,27,30,30,36,46,29,25,16,9,11,11,14,11,16,16,18,11,9,12
[대구 수성구]지산동,27,24,28,30,27,22,20,23,25,25,27,28,20,17,16,14,12,17,29,28,30,25,22,14
[대구 중구]남산1동,24,22,25,23,22,24,29,23,31,29,36,33,22,12,13,11,13,13,14,17,16,13,19,18
[대구 중구]수창동,20,19,19,17,17,24,25,27,35,36,27,31,22,27,9,8,9,17,25,14,12,19,23,25
