측정소명,1시,2시,3시,4시,5시,6시,7시,8시,9시,10시,11시,12시,13시,14시,15시,16시,17시,18시,19시,20시,21시,22시,23시,24시
[대구 군위군]군위읍,20,28,25,25,19,27,25,24,31,29,20,-,-,18,23,19,22,14,18,12,18,14,16,18
[대구 남구]대명동,8,7,11,14,18,18,19,24,19,19,14,16,18,14,13,17,17,18,13,11,19,17,8,14
[대구 달서구]본동,9,7,16,16,20,18,19,23,24,27,18,33,23,17,22,23,20,22,17,16,14,12,11,12
[대구 달서구]진천동,7,12,9,18,19,25,19,22,25,20,22,-,-,-,-,-,-,-,-,-,-,-,-,-
[대구 달서구]호림동,11,17,17,25,26,26,29,29,28,30,25,-,-,30,29,28,21,21,18,23,16,18,13,19
[대구 달성군]다사읍,5,7,9,13,19,17,14,18,16,13,16,14,19,-,-,14,14,14,5,6,7,8,8,6
[대구 달성군]유가읍,14,11,10,14,20,20,20,20,25,18,18,20,14,13,16,21,22,15,15,12,8,12,18,16
[대구 달성군]화원읍,23,8,17,20,18,19,20,24,24,19,28,17,19,17,23,25,24,25,17,13,12,12,16,9
[대구 동구]서호동,9,11,11,17,19,22,20,23,25,28,20,23,28,22,22,22,23,13,12,12,13,16,11,14
[대구 동구]신암동,8,13,16,17,22,20,23,24,23,23,25,22,29,23,35,29,24,18,11,9,8,12,13,18
[대구 북구]산격동,6,3,7,13,16,19,19,28,23,25,19,20,16,17,23,22,11,12,7,8,11,9,9,8
[대구 북구]침산동,8,9,16,19,22,22,24,25,27,24,23,23,22,20,27,28,24,20,22,11,9,12,17,14
[대구 북구]태전동,7,11,16,19,20,24,19,28,28,24,22,21,13,-,-,19,15,13,8,11,8,10,11,16
[대구 서구]내당동,7,13,16,20,20,25,23,19,23,23,19,13,20,20,23,27,20,17,11,12,18,19,8,13
[대구 서구]이현동,9,6,12,18,24,18,20,23,24,23,18,18,23,22,22,22,22,17,7,8,19,16,8,9
[대구 수성구]만촌동,9,9,18,20,22,25,23,29,31,27,25,22,29,23,25,24,23,17,16,12,16,12,16,16
[대구 수성구]시지동,6,16,11,12,20,19,22,23,25,27,20,22,23,22,18,23,20,17,16,13,8,13,8,11
[대구 수성구]지산동,12,12,14,23,28,25,30,27,30,-,-,-,-,27,20,25,24,19,14,17,18,22,19,20
[대구 중구]남산1동,7,12,13,16,18,22,22,28,25,24,19,18,16,20,22,22,22,19,17,7,12,16,11,11
[대구 중구]수창동,5,6,9,13,17,20,19,24,20,22,17,18,16,18,20,28,23,18,13,9,12,13,13,9
