측정소명,1시,2시,3시,4시,5시,6시,7시,8시,9시,10시,11시,12시,13시,14시,15시,16시,17시,18시,19시,20시,21시,22시,23시,24시
[대구 군위군]군위읍,17,20,12,18,23,24,30,30,31,30,27,23,20,23,17,17,22,18,17,13,19,14,14,20
[대구 남구]대명동,12,18,18,19,18,19,27,24,28,23,25,22,20,17,16,18,14,13,19,11,13,13,13,12
[대구 달서구]본동,19,18,22,18,23,22,25,27,25,33,31,24,29,27,24,20,16,18,13,17,17,13,19,14
[대구 달서구]진천동,17,19,14,13,20,22,22,24,22,30,29,29,38,24,23,14,17,22,14,18,18,18,16,12
[대구 달서구]호림동,29,20,20,27,29,33,37,32,35,34,30,28,53,30,27,23,23,19,19,18,19,23,20,21
[대구 달성군]다사읍,13,12,13,12,20,23,20,19,20,22,20,20,28,23,16,17,12,9,9,12,9,11,9,11
[대구 달성군]유가읍,20,11,17,13,24,24,31,28,26,24,25,22,26,26,21,14,16,20,14,22,13,10,11,18
[대구 달성군]화원읍,17,17,16,13,24,30,28,29,28,29,28,28,35,25,22,18,16,23,19,11,13,14,17,11
[대구 동구]서호동,16,22,19,22,20,22,22,27,31,30,27,23,22,19,19,17,19,16,16,13,13,12,12,9
[대구 동구]신암동,24,25,19,18,25,23,25,29,31,34,33,-,29,27,23,-,18,18,16,16,11,11,14,13
[대구 북구]산격동,17,17,12,19,17,18,19,23,24,30,25,25,24,23,20,17,13,12,13,17,13,16,9,11
[대구 북구]침산동,17,19,16,17,20,25,24,24,24,28,28,28,38,27,31,29,27,16,17,16,18,8,12,9
[대구 북구]태전동,17,17,18,25,26,26,29,32,30,29,30,26,27,25,21,17,18,16,17,14,12,10,18,17
[대구 서구]내당동,18,19,17,22,24,22,24,29,28,33,29,28,20,18,19,20,17,18,16,16,13,11,11,9
[대구 서구]이현동,22,18,14,18,24,19,24,25,28,28,28,22,25,20,19,17,16,13,14,9,14,9,9,12
[대구 수성구]만촌동,24,24,18,24,23,24,29,31,31,35,29,30,27,25,24,23,19,17,22,16,14,17,14,9
[대구 수성구]시지동,17,17,14,17,19,27,23,24,27,29,30,29,29,24,20,14,18,14,17,14,16,12,8,8
[대구 수성구]지산동,16,24,23,23,27,29,30,30,31,33,33,34,24,24,20,24,18,22,24,20,18,18,17,16
[대구 중구]남산1동,16,12,14,17,23,22,18,29,27,29,28,22,25,19,20,23,17,20,14,17,17,11,11,11
[대구 중구]수창동,13,12,20,14,19,18,24,20,22,24,24,22,20,18,17,18,16,20,17,12,11,8,9,7
