측정소명,1시,2시,3시,4시,5시,6시,7시,8시,9시,10시,11시,12시,13시,14시,15시,16시,17시,18시,19시,20시,21시,22시,23시,24시
[대구 군위군]군위읍,11,16,14,16,18,16,17,18,22,24,17,14,14,11,9,11,14,11,16,23,18,18,18,13
[대구 남구]대명동,16,16,14,18,14,16,9,11,14,12,12,9,8,9,11,7,8,9,12,9,14,17,12,12
[대구 달서구]본동,19,20,20,20,14,17,12,18,14,13,11,9,9,13,12,12,14,12,22,17,17,16,14,18
[대구 달서구]진천동,22,17,18,18,12,20,13,11,12,11,11,16,5,6,7,8,11,12,16,9,14,13,13,13
[대구 달서구]호림동,27,25,26,25,23,16,19,21,18,21,13,15,14,11,17,13,15,12,16,17,16,20,22,25
[대구 달성군]다사읍,16,14,13,14,8,9,9,11,8,13,9,7,6,5,5,3,7,7,12,9,8,9,11,11
[대구 달성군]유가읍,18,18,16,19,16,13,15,12,9,8,7,8,6,5,6,8,10,10,14,18,12,14,18,16
[대구 달성군]화원읍,19,18,19,14,19,11,13,14,9,22,14,7,6,13,12,16,7,13,13,18,22,16,14,17
[대구 동구]서호동,14,18,14,18,16,14,12,12,13,11,14,11,12,9,11,9,11,8,13,18,12,12,14,13
[대구 동구]신암동,16,14,16,18,12,13,16,13,16,12,14,14,6,12,9,7,8,9,12,8,13,14,16,12
[대구 북구]산격동,19,17,18,13,11,13,9,9,11,8,8,12,8,11,6,6,7,8,12,11,11,9,17,11
[대구 북구]침산동,16,17,18,12,12,17,9,7,9,16,14,11,14,11,8,7,6,8,11,16,14,17,18,11
[대구 북구]태전동,18,18,19,14,14,12,12,10,18,13,12,12,9,7,11,10,6,8,12,17,12,16,8,15
[대구 서구]내당동,22,17,17,19,14,19,16,13,12,12,11,9,12,8,9,8,7,7,18,12,18,16,18,12
[대구 서구]이현동,17,18,16,16,14,12,12,12,11,14,9,12,9,7,11,8,8,7,8,13,14,17,12,11
[대구 수성구]만촌동,28,19,23,20,25,20,17,20,13,16,18,13,13,12,16,12,12,14,14,14,14,18,14,14
[대구 수성구]시지동,18,17,13,13,12,14,14,11,11,13,9,8,7,9,7,8,9,11,11,11,12,12,13,11
[대구 수성구]지산동,18,23,28,20,20,23,18,14,19,18,13,14,12,14,16,9,14,17,16,22,25,19,18,22
[대구 중구]남산1동,17,17,14,17,17,11,13,12,9,11,12,9,8,9,9,11,14,8,11,13,16,11,13,14
[대구 중구]수창동,14,16,16,13,13,11,13,11,11,12,12,9,9,9,8,8,8,8,11,12,13,12,13,12
