측정소명,1시,2시,3시,4시,5시,6시,7시,8시,9시,10시,11시,12시,13시,14시,15시,16시,17시,18시,19시,20시,21시,22시,23시,24시
[대구 군위군]군위읍,78,72,75,70,68,66,77,75,83,80,66,52,53,53,51,56,61,63,64,67,64,59,58,51
[대구 남구]대명동,66,61,63,64,63,56,58,56,50,47,52,47,47,47,46,42,52,45,50,57,67,68,64,73
[대구 달서구]본동,68,78,67,74,72,63,72,70,69,67,53,50,48,48,48,45,50,55,55,66,66,68,80,73
[대구 달서구]진천동,63,61,72,79,61,57,59,62,68,56,51,56,46,47,48,52,52,55,55,61,58,63,59,72
[대구 달서구]호림동,72,70,73,74,76,79,73,76,83,86,62,63,57,54,58,54,59,60,61,75,74,71,71,67
[대구 달성군]다사읍,50,52,55,53,53,57,63,61,63,67,50,-,-,50,46,53,56,46,46,52,59,57,53,55
[대구 달성군]유가읍,63,61,60,63,73,91,54,94,96,108,78,51,54,45,40,46,49,57,55,54,65,80,62,65
[대구 달성군]화원읍,66,64,61,58,56,59,62,57,47,70,50,55,51,53,53,-,-,58,66,61,66,63,55,52
[대구 동구]서호동,61,68,67,67,67,64,61,62,61,53,46,44,51,48,47,50,47,48,57,64,63,50,55,64
[대구 동구]신암동,72,75,66,69,69,69,61,66,74,59,51,50,46,51,44,50,48,52,55,61,56,63,68,63
[대구 북구]산격동,66,69,68,73,69,67,63,58,53,55,41,45,46,44,45,42,47,50,58,61,62,70,68,78
[대구 북구]침산동,72,79,80,79,78,72,73,70,74,66,58,48,51,52,-,-,-,51,58,66,73,91,105,96
[대구 북구]태전동,73,69,70,74,69,72,70,66,64,60,41,48,52,49,47,55,53,55,57,64,68,70,63,65
[대구 서구]내당동,72,84,88,80,80,80,77,74,77,68,55,53,53,50,47,51,56,53,58,59,66,-,80,80
[대구 서구]이현동,70,68,69,70,68,66,66,79,83,61,44,46,51,44,50,51,55,51,58,58,63,68,63,63
[대구 수성구]만촌동,73,73,64,70,70,67,66,57,58,62,47,55,51,48,48,46,48,51,58,64,74,67,62,63
[대구 수성구]시지동,66,67,67,63,62,59,59,51,55,55,46,47,47,53,50,48,52,47,57,61,58,55,50,56
[대구 수성구]지산동,59,62,64,62,67,63,64,56,55,53,51,50,52,52,51,47,51,51,73,64,61,63,58,53
[대구 중구]남산1동,75,72,73,68,72,64,64,62,58,57,45,47,48,50,48,52,53,53,55,62,68,68,70,62
[대구 중구]수창동,64,68,66,69,69,63,61,62,59,51,42,45,50,44,48,46,51,47,52,53,53,70,70,62
