측정소명,1시,2시,3시,4시,5시,6시,7시,8시,9시,10시,11시,12시,13시,14시,15시,16시,17시,18시,19시,20시,21시,22시,23시,24시
[대구 군위군]군위읍,18,24,23,19,17,17,24,39,38,40,22,25,19,18,20,18,19,25,20,29,23,24,23,28
[대구 남구]대명동,12,12,9,17,11,16,16,17,19,23,25,18,23,17,17,16,16,16,20,17,20,13,19,13
[대구 달서구]본동,9,13,14,12,17,17,18,18,19,24,34,27,22,25,22,17,14,19,25,24,23,27,23,22
[대구 달서구]진천동,12,14,16,14,14,18,16,13,13,23,23,29,18,25,19,20,16,14,22,28,22,30,19,23
[대구 달서구]호림동,16,18,23,22,21,24,20,23,26,25,31,28,30,29,17,25,24,24,26,28,33,41,39,40
[대구 달성군]다사읍,7,12,11,12,14,11,7,12,16,28,24,19,19,14,18,12,12,19,16,16,29,35,33,24
[대구 달성군]유가읍,12,10,10,12,11,19,14,14,13,18,11,18,18,14,19,16,20,15,17,20,15,22,16,28
[대구 달성군]화원읍,29,12,17,13,16,18,18,18,19,25,24,24,-,-,29,17,18,22,33,34,27,34,24,19
[대구 동구]서호동,9,13,18,17,17,18,19,22,20,22,23,20,23,19,19,18,23,18,17,18,20,18,17,16
[대구 동구]신암동,13,16,20,14,14,16,13,19,19,22,34,46,23,28,18,34,44,22,14,20,19,22,22,17
[대구 북구]산격동,8,17,13,16,16,12,17,19,23,22,20,23,17,16,17,12,18,13,14,22,19,16,24,19
[대구 북구]침산동,11,14,16,14,13,13,16,23,23,25,24,23,24,20,24,22,24,16,18,20,19,18,35,38
[대구 북구]태전동,13,14,18,20,17,16,21,23,26,30,26,19,20,19,20,20,20,18,20,21,31,26,24,29
[대구 서구]내당동,17,16,14,18,16,13,13,23,24,23,24,27,24,20,18,18,17,16,23,18,18,14,22,23
[대구 서구]이현동,13,13,16,18,16,14,12,18,23,19,24,23,22,18,17,19,16,20,23,19,18,16,20,19
[대구 수성구]만촌동,16,19,18,18,18,16,16,19,28,27,35,24,27,36,23,27,25,17,17,24,24,17,18,19
[대구 수성구]시지동,13,14,14,17,16,16,12,17,19,19,27,23,24,22,17,22,19,23,22,23,22,22,25,19
[대구 수성구]지산동,22,18,27,23,25,20,22,20,24,31,33,29,28,23,20,19,18,19,25,29,27,24,29,30
[대구 중구]남산1동,19,17,16,17,13,14,13,16,22,19,20,24,28,18,18,16,20,14,18,22,20,22,23,18
[대구 중구]수창동,13,12,11,12,14,16,12,14,17,20,20,20,29,36,23,25,22,16,19,20,16,18,20,31
