측정소명,1시,2시,3시,4시,5시,6시,7시,8시,9시,10시,11시,12시,13시,14시,15시,16시,17시,18시,19시,20시,21시,22시,23시,24시
[대구 군위군]군위읍,29,34,30,31,22,28,28,30,29,25,29,34,38,31,46,610,666,631,349,172,105,61,29,12
[대구 남구]대명동,18,25,27,27,22,28,19,24,23,24,30,27,33,35,35,112,243,565,498,177,84,61,45,22
[대구 달서구]본동,30,34,27,27,23,25,20,22,23,25,27,29,38,35,33,136,274,538,469,174,80,58,45,28
[대구 달서구]진천동,36,31,30,22,31,23,18,22,24,25,33,36,42,34,29,122,278,545,493,199,86,64,51,31
[대구 달서구]호림동,32,36,27,26,26,31,32,29,28,28,22,30,32,30,52,157,348,633,511,195,90,77,62,35
[대구 달성군]다사읍,29,30,25,22,23,24,25,25,27,19,24,28,31,28,67,79,365,559,390,118,69,62,46,24
[대구 달성군]유가읍,30,27,27,25,20,20,24,23,17,30,27,41,100,53,42,89,288,531,478,175,134,115,84,40
[대구 달성군]화원읍,28,28,28,25,23,23,24,29,22,27,33,39,30,34,34,114,307,581,541,211,88,59,55,30
[대구 동구]서호동,27,28,24,22,18,23,22,22,24,24,25,28,30,29,35,86,257,582,569,218,97,78,52,31
[대구 동구]신암동,34,33,30,25,25,30,28,31,28,27,30,20,30,33,35,101,284,525,510,191,100,67,50,30
[대구 북구]산격동,24,31,28,31,24,24,28,29,27,31,33,29,34,31,44,100,416,569,528,163,100,75,51,30
[대구 북구]침산동,31,30,29,31,27,27,27,29,33,30,27,41,47,63,39,182,394,587,495,149,128,86,47,24
[대구 북구]태전동,26,27,23,26,23,26,24,27,27,31,26,29,35,48,47,72,486,571,488,161,101,68,52,25
[대구 서구]내당동,40,30,28,29,25,25,28,27,29,29,30,36,40,41,42,122,357,619,488,150,85,57,44,30
[대구 서구]이현동,35,33,25,28,24,25,28,27,30,24,31,34,39,36,46,132,399,599,505,151,85,67,44,23
[대구 수성구]만촌동,28,31,28,25,25,25,27,25,28,24,25,28,28,30,30,100,224,556,532,196,110,78,52,31
[대구 수성구]시지동,25,23,18,23,23,24,25,23,23,27,25,28,28,30,40,52,196,532,569,243,112,74,47,33
[대구 수성구]지산동,28,24,22,20,23,25,27,25,25,23,24,34,29,31,36,84,257,537,498,172,101,72,57,36
[대구 중구]남산1동,41,36,31,31,31,28,28,29,25,33,31,30,34,38,39,106,272,536,464,153,79,68,42,23
[대구 중구]수창동,31,29,23,22,22,19,22,24,27,27,22,24,38,31,31,103,359,558,487,141,86,67,41,17
