측정소명,1시,2시,3시,4시,5시,6시,7시,8시,9시,10시,11시,12시,13시,14시,15시,16시,17시,18시,19시,20시,21시,22시,23시,24시
[대구 군위군]군위읍,9,6,11,17,23,14,11,9,8,7,6,6,5,2,3,8,8,6,6,7,5,1,2,1
[대구 남구]대명동,8,6,7,5,6,6,6,12,12,12,16,9,16,-,-,5,6,5,3,3,2,3,1,1
[대구 달서구]본동,6,5,5,6,11,9,14,8,12,13,17,19,17,12,11,12,9,9,9,9,11,7,3,1
[대구 달서구]진천동,9,12,8,5,6,9,13,17,13,17,13,18,17,18,8,8,-,-,6,7,5,8,6,5
[대구 달서구]호림동,10,10,14,12,13,16,11,10,11,12,12,16,11,10,8,9,8,11,10,13,12,12,13,8
[대구 달성군]다사읍,3,3,6,6,7,11,7,6,7,7,5,2,2,5,3,3,3,5,7,8,6,5,5,5
[대구 달성군]유가읍,6,6,4,3,6,10,8,10,9,9,10,12,10,16,4,14,8,11,9,6,18,13,14,18
[대구 달성군]화원읍,8,11,12,12,13,7,8,8,8,14,12,14,11,13,12,9,11,7,5,12,7,6,8,12
[대구 동구]서호동,6,7,6,5,8,8,7,9,13,18,8,8,7,6,6,3,3,3,5,14,8,9,9,9
[대구 동구]신암동,11,11,8,8,12,9,8,14,14,16,18,17,8,5,-,-,-,6,8,11,11,14,11,9
[대구 북구]산격동,2,6,6,6,7,7,12,9,13,9,13,22,-,-,-,-,5,3,13,8,5,9,8,7
[대구 북구]침산동,22,8,5,2,5,7,11,7,8,12,-,-,-,8,6,17,6,7,11,11,7,6,5,8
[대구 북구]태전동,2,4,4,6,6,6,13,10,7,7,5,-,-,2,4,3,2,5,6,9,9,10,7,6
[대구 서구]내당동,6,2,3,8,12,12,17,16,8,9,-,-,13,12,7,5,7,12,12,17,12,9,7,5
[대구 서구]이현동,6,8,6,7,7,7,8,9,11,9,22,20,16,9,9,8,12,9,13,11,12,8,9,6
[대구 수성구]만촌동,6,6,11,11,9,12,16,14,16,16,16,16,8,9,8,7,7,6,8,9,9,12,13,9
[대구 수성구]시지동,6,7,8,6,3,3,5,9,9,13,13,11,8,6,5,2,5,8,7,7,7,8,7,7
[대구 수성구]지산동,6,7,11,8,7,7,8,13,16,11,16,14,8,6,6,8,5,6,9,11,11,12,8,7
[대구 중구]남산1동,2,3,1,1,7,12,12,8,11,13,13,17,13,12,8,11,8,8,13,13,11,9,7,5
[대구 중구]수창동,9,6,2,1,3,5,9,9,7,8,12,16,16,12,7,3,2,5,9,12,8,6,7,6
