측정소명,1시,2시,3시,4시,5시,6시,7시,8시,9시,10시,11시,12시,13시,14시,15시,16시,17시,18시,19시,20시,21시,22시,23시,24시
[대구 군위군]군위읍,48,41,39,40,41,40,41,44,50,46,59,62,57,52,50,53,53,47,46,46,44,41,35,34
[대구 남구]대명동,45,42,50,51,57,51,55,56,63,62,66,67,52,48,50,51,35,38,40,33,28,27,33,22
[대구 달서구]본동,56,58,59,56,55,59,63,66,89,75,73,77,52,58,46,47,36,42,41,35,33,35,38,33
[대구 달서구]진천동,63,58,53,50,56,70,67,74,74,91,92,75,51,48,44,47,40,40,38,38,29,28,36,35
[대구 달서구]호림동,68,72,70,74,62,65,67,65,80,84,82,71,63,62,49,44,39,42,43,41,40,36,35,31
[대구 달성군]다사읍,41,47,40,47,46,47,55,52,59,70,66,63,62,58,47,44,46,41,42,36,34,31,31,31
[대구 달성군]유가읍,52,50,45,44,53,89,68,77,68,77,78,69,65,49,47,44,40,42,43,35,34,39,30,28
[대구 달성군]화원읍,47,46,50,50,47,48,48,58,58,80,90,61,63,51,41,44,44,45,42,38,31,33,38,34
[대구 동구]서호동,47,46,41,48,56,53,57,52,77,74,66,63,57,52,46,44,38,36,41,38,28,27,30,29
[대구 동구]신암동,55,46,47,46,42,38,47,53,63,66,70,69,72,58,53,40,36,38,36,34,30,30,35,33
[대구 북구]산격동,45,47,44,45,45,40,42,42,55,73,77,72,70,58,47,40,44,42,45,39,35,44,33,30
[대구 북구]침산동,56,57,56,57,57,57,58,51,67,96,88,94,77,63,55,51,46,40,40,36,42,50,36,35
[대구 북구]태전동,53,47,50,50,48,48,51,53,58,69,71,72,64,64,52,52,43,44,46,39,42,35,37,34
[대구 서구]내당동,66,57,52,59,64,58,57,63,63,78,78,79,63,59,46,45,39,42,42,41,38,31,42,30
[대구 서구]이현동,58,52,63,56,47,51,56,57,74,78,77,85,62,69,53,47,44,44,42,40,40,30,38,38
[대구 수성구]만촌동,51,50,51,50,51,47,45,57,61,78,72,68,59,56,50,38,41,34,36,31,33,31,27,30
[대구 수성구]시지동,51,48,44,48,46,48,51,56,52,67,59,62,58,45,41,40,33,35,36,31,33,25,28,28
[대구 수성구]지산동,50,46,46,48,44,50,45,45,55,62,61,70,68,47,44,39,42,39,41,36,33,29,29,27
[대구 중구]남산1동,59,51,58,56,59,61,57,56,67,68,69,74,69,52,47,35,42,41,35,35,36,33,39,33
[대구 중구]수창동,57,53,51,47,52,56,52,55,56,59,69,64,62,47,45,36,46,40,35,35,41,42,29,29
