측정소명,1시,2시,3시,4시,5시,6시,7시,8시,9시,10시,11시,12시,13시,14시,15시,16시,17시,18시,19시,20시,21시,22시,23시,24시
[인천 계양구]계산,37,41,46,58,89,108,95,121,134,139,118,100,100,78,79,73,41,29,25,18,28,25,28,24
[인천 계양구]효성,28,32,46,58,83,94,86,96,117,121,101,92,85,66,66,53,36,26,17,20,25,25,26,16
[인천 남동구]고잔,37,42,51,70,86,84,86,107,121,101,95,97,78,69,62,56,42,29,21,26,26,24,29,23
[인천 남동구]구월동,31,34,44,51,76,84,89,101,134,145,116,105,111,81,65,71,47,29,25,23,26,21,29,26
[인천 남동구]논현,31,38,47,66,89,83,81,95,114,100,89,95,73,60,51,48,36,23,19,22,22,24,23,20
[인천 남동구]서창,30,36,46,67,86,86,82,100,121,107,98,100,75,61,61,55,36,22,18,21,22,23,25,19
[인천 동구]송림,32,36,54,70,91,88,90,103,118,129,110,102,91,77,64,63,47,25,22,29,30,31,29,28
[인천 미추홀구]숭의,30,38,49,70,86,79,84,106,119,98,103,109,92,77,68,61,40,22,20,24,23,22,22,23
[인천 미추홀구]주안,32,36,47,70,85,81,87,107,123,98,93,98,79,64,58,54,50,38,24,22,25,26,30,24
[인천 부평구]부평,35,42,51,72,96,90,89,109,129,121,112,108,95,73,72,64,39,28,26,30,26,23,29,24
[인천 부평구]삼산,26,31,38,55,69,71,74,86,107,99,90,85,73,62,55,50,30,24,21,22,25,23,22,20
[인천 서구]검단,38,44,56,73,83,86,92,107,127,112,105,108,94,81,71,58,34,29,32,33,36,30,26,24
[인천 서구]석남,33,40,52,74,95,103,97,117,131,121,119,123,98,88,101,81,38,31,24,22,25,26,24,22
[인천 서구]연희,34,40,53,72,82,81,85,105,119,107,104,103,83,74,78,62,37,26,21,32,31,30,28,26
[인천 서구]원당,35,37,49,69,79,82,91,98,114,114,111,129,148,88,77,92,53,34,29,24,24,25,26,24
[인천 서구]청라,36,38,55,65,86,84,97,112,129,137,112,107,91,78,69,57,37,27,21,27,26,26,30,25
[인천 연수구]동춘,29,32,44,65,81,78,79,95,112,95,84,89,68,53,49,46,60,34,21,22,23,26,21,29
[인천 연수구]송도,33,37,51,79,84,78,81,99,119,101,95,94,68,65,60,51,37,28,19,21,25,23,25,23
[인천 연수구]아암,36,44,56,78,84,84,91,121,140,121,109,106,83,75,91,60,51,59,29,29,28,27,35,29
[인천 옹진군]영흥,48,53,50,62,82,79,81,95,138,109,83,69,46,51,45,47,36,24,25,18,22,22,24,27
[인천 중구]신흥,32,41,51,70,78,75,81,93,105,93,94,99,77,84,68,51,29,25,23,23,23,25,23,20
[인천 중구]영종,33,40,52,67,79,78,83,104,115,97,88,96,74,61,54,49,28,19,20,18,20,21,20,19
[인천 중구]운서,53,56,65,79,86,87,96,116,124,107,98,99,82,70,66,51,31,23,22,26,26,24,24,22
