측정소명,1시,2시,3시,4시,5시,6시,7시,8시,9시,10시,11시,12시,13시,14시,15시,16시,17시,18시,19시,20시,21시,22시,23시,24시
[인천 계양구]계산,50,62,67,57,48,56,57,49,57,66,66,-,-,-,76,70,67,71,45,41,40,39,49,55
[인천 계양구]효성,42,56,52,232,50,48,46,42,50,56,79,77,75,54,53,-,-,64,42,31,32,43,47,47
[인천 남동구]고잔,42,39,33,29,28,32,42,51,64,77,91,101,76,56,46,50,55,44,40,35,28,30,34,40
[인천 남동구]구월동,45,39,35,32,22,31,34,54,57,61,89,95,77,52,53,52,60,47,42,33,30,32,42,48
[인천 남동구]논현,45,42,36,29,26,28,39,54,72,74,91,106,91,71,54,57,58,55,48,37,31,40,35,46
[인천 남동구]서창,46,43,40,32,26,27,39,56,54,57,70,89,86,72,58,55,59,54,47,43,34,36,37,40
[인천 동구]송림,52,39,35,31,30,34,41,43,55,64,63,62,56,48,40,48,47,40,27,29,35,43,71,72
[인천 미추홀구]숭의,44,39,27,28,26,24,28,38,47,55,63,71,55,42,37,39,38,36,28,27,25,34,43,52
[인천 미추홀구]주안,50,45,37,41,30,30,37,50,60,72,76,85,70,47,-,-,-,42,37,33,31,36,43,54
[인천 부평구]부평,60,55,49,42,38,34,36,40,50,56,67,-,-,88,67,61,66,66,57,47,45,50,66,83
[인천 부평구]삼산,47,41,39,37,31,25,24,28,36,39,48,69,76,66,51,50,47,46,46,46,36,42,53,50
[인천 서구]검단,40,42,48,51,50,44,46,52,60,-,-,61,64,62,55,44,42,46,42,32,30,33,38,45
[인천 서구]석남,53,44,38,36,34,31,33,32,48,69,78,79,68,56,57,56,50,57,44,33,35,47,40,45
[인천 서구]연희,39,48,49,47,43,44,48,46,49,62,67,70,69,53,49,47,44,41,30,23,24,29,33,43
[인천 서구]원당,42,44,55,54,60,54,51,53,54,62,66,68,65,62,51,49,37,39,36,32,31,40,44,48
[인천 서구]청라,67,53,44,40,35,43,47,50,41,52,64,64,59,46,40,35,39,29,23,24,26,39,45,43
[인천 연수구]동춘,32,28,23,23,19,20,27,38,49,62,72,75,62,40,32,34,36,29,28,21,18,20,27,29
[인천 연수구]송도,36,28,23,21,24,22,24,29,31,53,76,77,67,35,24,28,28,27,25,18,20,20,27,29
[인천 연수구]아암,43,34,29,24,29,29,29,32,38,48,72,89,71,34,32,40,32,23,18,19,25,25,30,34
[인천 옹진군]영흥,26,29,22,17,17,28,34,39,42,48,67,36,23,27,27,30,27,30,19,30,31,40,40,41
[인천 중구]신흥,40,33,29,30,24,24,29,30,38,44,52,59,57,48,36,37,36,30,28,24,28,34,39,54
[인천 중구]영종,39,40,30,23,22,17,18,22,26,29,40,47,44,34,23,29,33,34,26,21,21,28,35,31
[인천 중구]운서,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
